charts/episodic_length,losses/clipfrac,losses/value_loss,losses/approx_kl,losses/policy_loss,global_step,charts/learning_rate,_runtime,_timestamp,_step,losses/entropy,losses/old_approx_kl,losses/explained_variance,charts/SPS,charts/episodic_return
,0.0,0.0021863062866032124,7.4570998549461365e-06,-9.2256348580122e-05,479616,1.228878682013601e-05,660.5755393505096,1763260719.0099564,4882,0.5642393827438354,-0.0006476780399680138,-2.4821887016296387,756.0,
,0.0,0.0013264836743474007,7.934868335723877e-07,-6.127357482910156e-05,482944,1.0291858416167088e-05,663.5785653591156,1763260722.0129824,4915,0.5760371088981628,0.00011507421731948853,-0.05374598503112793,758.0,
,0.0,0.0013733613304793835,7.301568984985352e-07,-0.00033773481845855713,483456,9.984639291360509e-06,664.0602035522461,1763260722.4946206,4920,0.5617921352386475,4.153698682785034e-05,-0.08097338676452637,758.0,
,0.0,0.000992315704934299,6.426125764846802e-08,2.7883797883987427e-06,484736,9.216590115102008e-06,665.2369148731232,1763260723.671332,4932,0.5746523141860962,9.642448276281357e-05,-0.0316542387008667,759.0,
500.0,,,,,484794,,665.2595674991608,1763260723.6939845,4933,,,,,500.0
,0.0,344.0858459472656,2.3562461137771606e-07,-9.41939651966095e-05,485376,8.832565072225407e-06,665.7928414344788,1763260724.2272584,4939,0.5357495546340942,7.112231105566025e-05,-2.384185791015625e-05,759.0,
,0.0,0.0011362606892362237,2.7008354663848877e-08,1.6011297702789307e-05,486144,8.371735930268187e-06,666.4958019256592,1763260724.930219,4946,0.5912080407142639,-1.667998731136322e-06,-0.08500444889068604,759.0,
500.0,,,,,486794,,667.0776526927948,1763260725.5120697,4953,,,,,500.0
,0.0,650.089599609375,3.2223761081695557e-07,-0.00013282150030136108,487296,7.680491762585007e-06,667.5285782814026,1763260725.9629953,4958,0.5833708643913269,0.0002024732530117035,-4.2438507080078125e-05,760.0,
,0.0,244.42987060546875,3.3061951398849487e-07,3.808736801147461e-05,487808,7.373271728283726e-06,667.9711782932281,1763260726.4055953,4963,0.5615989565849304,5.822163075208664e-05,-2.849102020263672e-05,760.0,
,0.0,0.0010766938794404268,3.026798367500305e-07,-0.00017014145851135254,488704,6.835637577751186e-06,668.7844138145447,1763260727.2188308,4971,0.5310441255569458,-7.221754640340805e-05,-0.1231147050857544,761.0,
500.0,,,,,488794,,668.817182302475,1763260727.2515993,4972,,,,,500.0
,0.0,434.1840515136719,9.685754776000977e-08,6.097182631492615e-05,489344,6.451612989621935e-06,669.3782756328583,1763260727.8126926,4978,0.5783346891403198,-3.967806696891785e-05,8.463859558105469e-06,761.0,
,0.0,0.0010662444401532412,2.1792948246002197e-07,4.526413977146149e-05,489728,6.221197963895975e-06,669.7089421749115,1763260728.1433592,4981,0.6059279441833496,-5.893409252166748e-05,-0.11843550205230713,761.0,
,0.0,0.0011780522763729095,5.559995770454407e-07,-0.0002581588923931122,490496,5.760368821938755e-06,670.415732383728,1763260728.8501494,4989,0.5237739682197571,-7.888209074735641e-05,0.20769912004470825,761.0,
,0.0,0.00131326075643301,1.6763806343078613e-07,-4.387088119983673e-05,491008,5.453148787637474e-06,670.8580591678619,1763260729.2924762,4994,0.593597412109375,-9.492971003055573e-05,-0.1310129165649414,762.0,
,0.0,119.03181457519531,6.51925802230835e-08,5.589611828327179e-05,492416,4.608295057551004e-06,672.1146457195282,1763260730.5490627,5008,0.5612787008285522,3.5723671317100525e-05,-1.919269561767578e-05,762.0,
,0.0,0.0014655671548098326,6.407499313354492e-07,-0.00030957162380218506,492928,4.301075477997074e-06,672.5911812782288,1763260731.0255983,5013,0.5857918858528137,-0.00033493712544441223,-0.6355894804000854,763.0,
,0.0,0.0011091239284723997,3.995373845100403e-07,-0.00018412061035633087,493184,4.147465460846433e-06,672.8117251396179,1763260731.2461421,5015,0.5529795289039612,7.619056850671768e-05,-0.14521574974060059,763.0,
,0.0,0.0011845185654237866,1.2852251529693604e-07,-4.4792890548706055e-05,495616,2.6881721169047523e-06,674.9930386543274,1763260733.4274557,5039,0.5539407134056091,-8.704327046871185e-05,-0.24613285064697266,764.0,
,0.0,202.94480895996094,4.6566128730773926e-09,5.416572093963623e-06,498816,7.680491762585007e-07,677.8675744533539,1763260736.3019915,5071,0.5927594900131226,-5.933456122875214e-06,-7.987022399902344e-05,765.0,
