losses/approx_kl,losses/value_loss,_runtime,losses/old_approx_kl,losses/entropy,_timestamp,charts/SPS,losses/clipfrac,global_step,losses/explained_variance,losses/policy_loss,charts/episodic_return,charts/episodic_length,_step,charts/learning_rate
0.0061697689816355705,0.0010191109031438828,313.956768989563,0.01678599789738655,0.5027153491973877,1763260372.394624,578.0,0.0234375,166400,-0.359330415725708,-0.017108604311943054,,,1877,0.000200230409973301
0.006745130755007267,0.0007832823321223259,315.54936695098877,0.033238671720027924,0.5158247947692871,1763260373.987222,578.0,0.017578125,167296,0.06843626499176025,0.01032305508852005,,,1886,0.00019969277491327375
0.002903689630329609,0.010577403008937836,317.0496506690979,0.0008697807788848877,0.4893358647823334,1763260375.4875057,578.0,0.00390625,168192,-0.02167487144470215,-0.009517095983028412,,,1895,0.0001991551398532465
,,318.2367413043976,,,1763260376.6745963,,,169023,,,500.0,500.0,1903,
0.0013747457414865494,0.0003964180941693485,318.83433270454407,-0.0015073716640472412,0.520578145980835,1763260377.2721877,579.0,0.0,169344,-0.10161828994750977,-0.0020592138171195984,,,1906,0.00019846389477606863
,,320.5599980354309,,,1763260378.997853,,,170523,,,500.0,500.0,1918,
0.0006792396306991577,0.008292367681860924,320.85571694374084,-0.004966244101524353,0.40363335609436035,1763260379.293572,579.0,0.001953125,170752,-0.06443798542022705,-0.004765460267663002,,,1920,0.00019761905423365533
0.006362444721162319,0.00021542604372370988,323.7880108356476,0.0011823801323771477,0.557374119758606,1763260382.2258658,582.0,0.0078125,173312,-0.03392362594604492,-0.02099427580833435,,,1945,0.00019608295406214893
0.00041383225470781326,0.007592808920890093,326.1863374710083,0.000558079220354557,0.5535895824432373,1763260384.6241925,582.0,0.0,174720,0.02562868595123291,-0.004520341753959656,,,1959,0.0001952380989678204
0.0005774358287453651,183.73089599609375,327.96504831314087,-0.002028985880315304,0.48896145820617676,1763260386.4029033,583.0,0.0,176128,-5.555152893066406e-05,-0.0014904960989952087,,,1973,0.00019439324387349188
0.007273494265973568,0.0003739841340575367,329.35572147369385,0.0270261000841856,0.5111872553825378,1763260387.7935765,585.0,0.017578125,177408,-0.005192399024963379,-0.03455929085612297,,,1985,0.00019362519378773868
,,329.95219373703003,,,1763260388.3900487,,,178023,,,500.0,500.0,1991,
7.14622437953949e-05,437.6599426269531,331.15627884864807,-0.0021555908024311066,0.5406733751296997,1763260389.5941339,587.0,0.0,179072,7.867813110351562e-05,-3.7863850593566895e-05,,,2002,0.00019262672867625952
0.0012862198054790497,211.7901611328125,331.6552224159241,-0.00011898763477802277,0.46318382024765015,1763260390.0930774,588.0,0.001953125,179584,-1.0371208190917969e-05,-0.005802836734801531,,,2007,0.00019231950864195824
,,332.57591700553894,,,1763260391.013772,,,180523,,,500.0,500.0,2016,
0.0008580014109611511,0.00019964900275226682,333.0013566017151,0.00887514092028141,0.4430096745491028,1763260391.4392116,589.0,0.0,180864,-0.11438167095184326,-0.003330528736114502,,,2019,0.00019155145855620503
0.00044994056224823,0.0004976809723302722,333.567999124527,0.0043630171567201614,0.47249746322631836,1763260392.0058541,590.0,0.0,181376,0.1208428144454956,0.0036114081740379333,,,2024,0.00019124423852190375
2.915598452091217e-05,238.01309204101562,333.84913754463196,-0.0006568506360054016,0.4870780110359192,1763260392.2869925,590.0,0.0,181632,7.808208465576172e-06,-0.0008138846606016159,,,2027,0.0001910906285047531
0.0001829843968153,0.00014683962217532098,334.12781858444214,0.0020838622003793716,0.5203733444213867,1763260392.5656736,591.0,0.0,181888,-0.02241230010986328,0.0033452697098255157,,,2029,0.00019093701848760247
0.0004408033564686775,0.00047016353346407413,334.6342554092407,0.0073519060388207436,0.4666760265827179,1763260393.0721104,591.0,0.0,182400,-0.12755906581878662,-0.004748400300741196,,,2034,0.0001906297984533012
,,335.7996060848236,,,1763260394.237461,,,183523,,,500.0,500.0,2045,
0.00036134757101535797,112.29588317871094,336.46559143066406,0.007691383361816406,0.5165831446647644,1763260394.9034464,593.0,0.0,184064,-3.3020973205566406e-05,0.006043843924999237,,,2051,0.00018963133334182203
0.0009099626913666725,0.006108528934419155,336.6126751899719,-0.006345850415527821,0.5180791020393372,1763260395.0505302,593.0,0.001953125,184192,0.013870954513549805,0.0017240196466445923,,,2052,0.0001895545283332467
,,339.4661822319031,,,1763260397.9040372,,,186023,,,500.0,500.0,2070,
0.0007236562669277191,516.3697509765625,340.5418875217438,0.0046755168586969376,0.48969295620918274,1763260398.9797425,594.0,0.0,186624,-3.2186508178710938e-06,0.006031196564435959,,,2076,0.00018809523317031562
0.0037627629935741425,0.0002977692929562181,343.5687367916107,0.021124113351106644,0.3636140525341034,1763260402.0065918,593.0,0.00390625,188416,-0.11717987060546875,0.009120586328208447,,,2093,0.00018701996305026114
,,343.60398149490356,,,1763260402.0418365,,,188523,,,500.0,500.0,2094,
0.002485848031938076,0.00043103526695631444,347.62435126304626,0.01163733284920454,0.4869276285171509,1763260406.0622063,594.0,0.00390625,190848,-0.1601780652999878,-0.008819319307804108,,,2117,0.00018556068243924528
0.00024307146668434143,0.0005000365199521184,350.3198473453522,0.0016699470579624176,0.5051124691963196,1763260408.7577024,596.0,0.0,193280,-0.013440489768981934,-0.002779308706521988,,,2141,0.0001841013872763142
0.001027306541800499,0.0001773121184669435,350.89729619026184,-0.0011036042124032974,0.5169523358345032,1763260409.3351512,597.0,0.0,193792,0.10856854915618896,-0.008271247148513794,,,2146,0.00018379416724201292
9.939353913068771e-05,0.0001404513604938984,351.0248212814331,0.00043864455074071884,0.5427204966545105,1763260409.4626763,597.0,0.0,193920,0.09339988231658936,0.007368519902229309,,,2147,0.0001837173622334376
,,351.06849241256714,,,1763260409.5063474,,,194023,,,500.0,500.0,2148,
0.0011949846521019936,0.006477466784417629,351.92803382873535,0.004413883201777935,0.4972172677516937,1763260410.3658888,598.0,0.0,194688,-0.010985970497131348,-0.01658434420824051,,,2155,0.00018325653218198568
0.0005607046186923981,0.00011115927918581292,354.65460753440857,0.005539018660783768,0.5777294635772705,1763260413.0924625,598.0,0.0,196480,0.0006234049797058105,-0.004096467047929764,,,2172,0.0001821812620619312
0.00020118243992328644,0.004905634559690952,356.9160692691803,0.004127707332372665,0.5688995122909546,1763260415.3539243,598.0,0.0,197760,-0.03258943557739258,-0.0030639320611953735,,,2185,0.000181413211976178
,,358.12790155410767,,,1763260416.5657566,,,198523,,,500.0,500.0,2192,
0.001311684027314186,0.0005091889761388302,359.1823766231537,-0.004387980327010155,0.5087167620658875,1763260417.6202316,598.0,0.0,199040,-0.06378912925720215,0.004299670457839966,,,2198,0.0001806451618904248
,,359.2386746406555,,,1763260417.6765296,,,199146,,,500.0,500.0,2199,
5.1830895245075226e-05,0.005177768878638744,361.4009063243866,0.0011524846777319908,0.5062097311019897,1763260419.8387613,597.0,0.0,200320,0.00022029876708984375,-0.0018315482884645462,,,2211,0.00017987711180467159
,,361.8808026313782,,,1763260420.3186576,,,200646,,,500.0,500.0,2214,
0.0003013359382748604,137.342041015625,363.0732572078705,0.003294062800705433,0.5761594772338867,1763260421.5111122,597.0,0.0,201216,-4.8160552978515625e-05,0.0010434668511152267,,,2220,0.00017933947674464434
0.002461094409227371,0.00032013197778724134,363.7720146179199,-0.013846859335899353,0.48846644163131714,1763260422.2098696,597.0,0.00390625,201600,-2.599259853363037,-0.03183189034461975,,,2223,0.00017910906171891838
0.0005340930074453354,224.7600555419922,364.0553777217865,0.002504844218492508,0.5563106536865234,1763260422.4932327,597.0,0.0,201728,0.0001564621925354004,-0.005097538232803345,,,2225,0.00017903225671034306
0.0014649387449026108,0.004830307327210903,364.27409172058105,0.006286961957812309,0.551548421382904,1763260422.7119467,597.0,0.0,201856,0.03387463092803955,-0.012574166059494019,,,2226,0.00017895545170176774
0.002389715053141117,0.0002186886704294011,364.5009467601776,0.01534569077193737,0.5820444226264954,1763260422.9388018,597.0,0.005859375,201984,-0.17829298973083496,-0.02625167742371559,,,2227,0.00017887864669319242
7.068179547786713e-05,0.0042819129303097725,365.1700758934021,-0.001825852319598198,0.5908819437026978,1763260423.607931,597.0,0.0,202368,-0.0022025108337402344,-0.0008664652705192566,,,2231,0.00017864823166746646
0.0004557892680168152,261.4786376953125,365.85693287849426,0.0005630552768707275,0.4760276973247528,1763260424.294788,597.0,0.0,202752,-5.364418029785156e-05,0.004736516624689102,,,2235,0.0001784178166417405
0.0010628197342157364,0.007126229349523783,366.96626806259155,-0.004837995395064354,0.5202637910842896,1763260425.404123,597.0,0.0,203392,0.1750059723854065,0.0010480508208274841,,,2241,0.0001780337915988639
,,368.2135798931122,,,1763260426.651435,,,204146,,,500.0,500.0,2248,
0.0009960643947124481,0.005594526883214712,368.6537256240845,-0.004607338458299637,0.5299330949783325,1763260427.0915806,596.0,0.0,204288,0.02934718132019043,-0.005646523088216782,,,2250,0.00017749615653883666
,,369.15109491348267,,,1763260427.58895,,,204646,,,500.0,500.0,2253,
0.00306765828281641,0.00019471440464258194,372.16996121406555,0.010157905519008636,0.5224512815475464,1763260430.6078162,597.0,0.0078125,206592,-0.35009121894836426,-0.014033325016498566,,,2272,0.0001761136663844809
0.00340378750115633,0.005884405225515366,373.0825710296631,0.0003243023529648781,0.4775460958480835,1763260431.520426,598.0,0.005859375,207360,-0.008314967155456543,0.0019489750266075134,,,2280,0.00017565283633302897
0.00022326502948999405,0.0043962569907307625,374.81364345550537,-0.007246146909892559,0.5414078235626221,1763260433.2514985,599.0,0.0,208896,-0.03697991371154785,-0.005318105220794678,,,2295,0.00017473117623012513
0.00022640731185674667,411.30731201171875,375.13479566574097,-0.0008610030636191368,0.49472081661224365,1763260433.5726507,599.0,0.0,209152,-6.103515625e-05,-0.0053566936403512955,,,2298,0.0001745775662129745
0.0008026417344808578,0.0003095935098826885,376.51793098449707,-0.0024356991052627563,0.512466549873352,1763260434.955786,600.0,0.0,210432,-0.07201337814331055,0.011754244565963745,,,2310,0.00017380953067913651
,,376.68766498565674,,,1763260435.12552,,,210646,,,500.0,500.0,2312,
0.0007033832371234894,191.06092834472656,377.39550161361694,-0.003810802474617958,0.557227611541748,1763260435.8333566,601.0,0.0,211200,6.41942024230957e-05,0.007463410496711731,,,2318,0.0001733487006276846
,,377.7994225025177,,,1763260436.2372775,,,211646,,,500.0,500.0,2322,
0.0004227561876177788,0.0052724843844771385,378.0479266643524,0.002216874621808529,0.4274319112300873,1763260436.4857817,602.0,0.0,211840,-0.000980377197265625,-0.0018520774319767952,,,2324,0.000172964675584808
0.0008153142407536507,0.0041674054227769375,378.60166573524475,0.016031749546527863,0.49540066719055176,1763260437.0395207,602.0,0.0,212352,-0.08302271366119385,-0.011441715061664581,,,2329,0.0001726574555505067
0.0014432091265916824,0.005747959017753601,379.72233176231384,-0.0036545079201459885,0.5442642569541931,1763260438.1601868,603.0,0.0,213376,-0.02126014232635498,-0.007919471710920334,,,2339,0.00017204301548190415
0.00019279494881629944,499.0899658203125,380.13470339775085,-0.0003907531499862671,0.5069013237953186,1763260438.5725584,604.0,0.0,213760,-6.4373016357421875e-06,0.004274265840649605,,,2343,0.0001718126004561782
0.0012544356286525726,0.004083328414708376,380.71340560913086,0.007073456421494484,0.5005282163619995,1763260439.1512606,604.0,0.0,214272,-5.960464477539062e-07,-0.009734148159623146,,,2348,0.0001715053804218769
0.0007753586396574974,0.00017874024342745543,381.4185767173767,0.017611749470233917,0.5828083753585815,1763260439.8564317,605.0,0.0,214912,0.033558785915374756,-0.0019378475844860077,,,2354,0.0001711213553790003
0.0011835917830467224,0.004666568245738745,382.39744091033936,0.007894588634371758,0.5477739572525024,1763260440.835296,606.0,0.0,215808,0.10138648748397827,0.00011432915925979614,,,2363,0.00017058372031897306
0.0015156827867031097,0.00011495270155137405,385.3526699542999,-0.010713152587413788,0.4935809075832367,1763260443.790525,608.0,0.001953125,218496,-0.08926761150360107,-0.008856335654854774,,,2389,0.00016897081513889134
0.0007325299084186554,4.454605732462369e-05,385.933709859848,-0.0005088672041893005,0.5356894135475159,1763260444.3715649,609.0,0.0,219008,0.061463236808776855,0.0058538466691970825,,,2394,0.00016866359510459006
0.0026524048298597336,0.00018615710723679513,387.57253527641296,0.003459988161921501,0.5442483425140381,1763260446.0103903,610.0,0.001953125,220544,-0.10392236709594727,-0.010689646005630493,,,2409,0.00016774193500168622
0.0010622171685099602,210.99221801757812,389.38878536224365,-0.003306225873529911,0.5009901523590088,1763260447.8266404,612.0,0.0,222208,1.52587890625e-05,0.003994550555944443,,,2426,0.00016674346989020705
,,389.82347679138184,,,1763260448.2613318,,,222646,,,500.0,500.0,2430,
0.00022896192967891693,0.00015255273319780827,392.016560792923,-0.004360681399703026,0.5378789901733398,1763260450.4544158,614.0,0.0,224640,-0.05205190181732178,0.0029393434524536133,,,2449,0.00016528417472727597
0.0005241995677351952,420.76568603515625,393.73994731903076,0.0005217054858803749,0.5140036940574646,1763260452.1778023,615.0,0.0,226176,0.0001423954963684082,-0.011650819331407547,,,2465,0.00016436251462437212
0.0018116384744644165,0.004794218577444553,396.8212537765503,-0.023482950404286385,0.4486810863018036,1763260455.2591088,617.0,0.0078125,228864,-0.12440192699432373,-0.006695546209812164,,,2491,0.0001627496094442904
0.0020357798784971237,0.00011962601274717599,397.2411735057831,0.012791329994797707,0.5255705118179321,1763260455.6790285,617.0,0.001953125,229120,-0.026032209396362305,0.0020938515663146973,,,2493,0.00016259599942713976
0.00019196420907974243,0.00035729134106077254,398.6940133571625,-0.001711556687951088,0.48414862155914307,1763260457.1318684,618.0,0.0,230400,0.04055088758468628,-0.002091997303068638,,,2506,0.00016182796389330178
0.0006415387615561485,377.83880615234375,399.55214285850525,-0.008432106114923954,0.5009410381317139,1763260457.9899979,619.0,0.0,231168,6.55055046081543e-05,0.01117388904094696,,,2514,0.00016136713384184986
0.0006067128852009773,0.004285595379769802,399.6846709251404,0.006884056143462658,0.539706826210022,1763260458.122526,619.0,0.0,231296,0.027758657932281494,-0.008192053064703941,,,2515,0.00016129032883327454
0.00011447910219430923,0.004536110907793045,400.25574016571045,0.0036148307844996452,0.47784623503685,1763260458.6935952,619.0,0.0,231808,-0.2085416316986084,-0.0001951325684785843,,,2520,0.00016098310879897326
,,401.7053973674774,,,1763260460.1432524,,,233146,,,500.0,500.0,2533,
0.0007105851545929909,0.005006470717489719,402.67914748191833,0.004639427177608013,0.5439158082008362,1763260461.1170025,621.0,0.0,233856,-0.03200507164001465,-0.002232806757092476,,,2540,0.00015975422866176814
0.000458776019513607,0.004351872019469738,403.8164484500885,-0.004326450638473034,0.5919657945632935,1763260462.2543035,621.0,0.0,234496,-0.0743793249130249,0.0006989017128944397,,,2547,0.00015937020361889154
1.5286728739738464e-05,0.0003433897509239614,406.9806101322174,0.0017371978610754013,0.5916823148727417,1763260465.4184651,622.0,0.0,236800,-0.14399874210357666,-0.0004688873887062073,,,2570,0.00015798771346453577
0.00020895712077617645,0.0002945035812444985,407.18374824523926,-0.0020297057926654816,0.5124989151954651,1763260465.6216033,622.0,0.0,236928,-0.5772900581359863,0.0010330639779567719,,,2571,0.00015791090845596045
0.0012548388913273811,0.00023192344815470278,408.02702927589417,-0.010874026454985142,0.5671319365501404,1763260466.4648843,622.0,0.0,237440,-0.13791561126708984,-0.001172587275505066,,,2576,0.00015760368842165917
,,408.0728950500488,,,1763260466.51075,,,237480,,,500.0,500.0,2577,
,,412.3877763748169,,,1763260470.8256314,,,240553,,,500.0,500.0,2608,
0.0011368244886398315,0.005114515777677298,412.6462914943695,0.006633605808019638,0.5181725025177002,1763260471.0841465,623.0,0.0,240768,0.013704836368560791,-0.00798782892525196,,,2610,0.00015560675819870085
0.00038425344973802567,0.0003504874766804278,414.9069445133209,-0.001331833191215992,0.5299824476242065,1763260473.3447995,624.0,0.0,242816,-1.1425514221191406,-0.0032091885805130005,,,2630,0.00015437787806149572
0.0018068449571728706,0.00024157710140570998,415.4895021915436,-0.0006286716088652611,0.5143715143203735,1763260473.9273572,625.0,0.009765625,243328,-1.1077399253845215,-0.010141823440790176,,,2636,0.00015407065802719444
0.00028533581644296646,0.00014522732817567885,416.5464255809784,0.004129298962652683,0.4912264943122864,1763260474.9842806,626.0,0.0,244352,-0.12618565559387207,0.0023379772901535034,,,2646,0.00015345621795859188
0.000187605619430542,0.00014484439452644438,416.6797001361847,0.00023035705089569092,0.5499551892280579,1763260475.1175551,626.0,0.0,244480,-0.16354072093963623,-0.0009558424353599548,,,2647,0.00015337941295001656
,,416.71916127204895,,,1763260475.1570163,,,244561,,,500.0,500.0,2648,
,,418.8479700088501,,,1763260477.285825,,,246561,,,500.0,500.0,2668,
,,419.393203496933,,,1763260477.8310585,,,247061,,,500.0,500.0,2673,
7.502268999814987e-05,424.6986083984375,420.45628023147583,0.0027992120012640953,0.47884446382522583,1763260478.8941352,629.0,0.0,248064,-3.719329833984375e-05,0.0013355202972888947,,,2683,0.0001512288727099076
,,420.8712375164032,,,1763260479.3090925,,,248561,,,500.0,500.0,2687,
0.000211997888982296,0.004127428401261568,421.11688566207886,-0.0014345841482281685,0.49560874700546265,1763260479.5547407,630.0,0.0,248704,-0.15272879600524902,-0.001157950609922409,,,2689,0.000150844847667031
,,421.41390323638916,,,1763260479.8517582,,,249061,,,500.0,500.0,2692,
,,425.6237416267395,,,1763260484.0615966,,,253061,,,500.0,500.0,2732,
0.0003939131274819374,267.9954833984375,427.9129481315613,-0.0034411167725920677,0.5726585388183594,1763260486.3508031,635.0,0.0,255104,5.167722702026367e-05,0.010528594255447388,,,2752,0.0001470046117901802
0.0003572879359126091,414.0348815917969,428.47452998161316,0.0023889178410172462,0.5372527837753296,1763260486.912385,635.0,0.0,255616,-1.6450881958007812e-05,-0.0005167722702026367,,,2757,0.00014669739175587893
0.00010399054735898972,458.4256591796875,430.1206555366516,0.002622234635055065,0.5209587216377258,1763260488.5585105,636.0,0.0,257152,7.474422454833984e-05,-0.003395620733499527,,,2772,0.00014577573165297508
2.443697303533554e-05,283.9618835449219,431.26201009750366,-0.0009360658004879951,0.5749989151954651,1763260489.699865,637.0,0.0,258176,2.9921531677246094e-05,-0.0017487779259681702,,,2782,0.00014516129158437252
1.4388933777809143e-06,0.003472274634987116,431.399386882782,0.0005701659247279167,0.5265194773674011,1763260489.837242,637.0,0.0,258304,-0.016954541206359863,-0.00012451410293579102,,,2783,0.0001450844865757972
0.0004489300772547722,0.0001358448207611218,432.4945914745331,0.008032162673771381,0.4984259605407715,1763260490.9324465,638.0,0.0,259328,-0.5272506475448608,0.0037379786372184753,,,2793,0.00014447004650719464
0.0008349679410457611,0.0002285972295794636,435.87348890304565,0.001669321209192276,0.5173239707946777,1763260494.311344,641.0,0.0,262528,0.11593329906463623,-0.005886688828468323,,,2824,0.00014254992129281163
0.00019141007214784622,0.00020757298625539988,437.9325098991394,-0.00166244525462389,0.5031492710113525,1763260496.370365,642.0,0.0,264448,0.08014613389968872,-0.0030521154403686523,,,2843,0.00014139784616418183
0.00035932939499616623,0.00024797249352559447,439.4796574115753,0.002545139752328396,0.5454283356666565,1763260497.9175124,643.0,0.0,265856,-0.054328203201293945,-0.0037873610854148865,,,2857,0.0001405529910698533
0.0001820577308535576,0.00017556060629431158,442.5631799697876,-0.005611139349639416,0.5524575114250183,1763260501.001035,644.0,0.0,268416,0.011231720447540283,-0.004163127392530441,,,2882,0.0001390168908983469
8.433964103460312e-05,498.2236328125,443.40948724746704,-0.00018608663231134415,0.5290659666061401,1763260501.8473423,645.0,0.0,269184,-7.355213165283203e-05,-0.002107623964548111,,,2890,0.00013855606084689498
0.0012583332136273384,0.00016127665003295988,445.67677068710327,0.009245677851140499,0.5389431715011597,1763260504.1146257,647.0,0.0,271360,0.022899985313415527,0.006876986473798752,,,2911,0.00013725039025302976
0.0004419218748807907,0.002937466837465763,448.27633476257324,0.007122788578271866,0.5636851787567139,1763260506.7141898,648.0,0.0,273792,-0.08020508289337158,-0.005244959145784378,,,2935,0.00013579109509009868
0.0011039646342396736,0.003218156984075904,449.7469427585602,-0.005068515427410603,0.5635083317756653,1763260508.1847978,650.0,0.0,275200,0.09739929437637329,-0.0031169522553682327,,,2949,0.00013494623999577016
0.001966463401913643,0.002918546088039875,450.85595059394836,0.01940632052719593,0.5212281942367554,1763260509.2938056,650.0,0.0,276224,0.058534979820251465,-0.014929773285984993,,,2960,0.0001343317999271676
0.00046904757618904114,0.0030151603277772665,452.48088002204895,0.004153439775109291,0.6127922534942627,1763260510.918735,651.0,0.0,277760,-0.036673665046691895,-0.0020075440406799316,,,2975,0.00013341013982426375
2.6363879442214966e-05,72.59036254882812,454.0010051727295,0.003922421485185623,0.4909869432449341,1763260512.4388602,652.0,0.0,279168,-0.00017940998077392578,0.00032836198806762695,,,2989,0.00013256528472993523
0.0005290620028972626,8.178949792636558e-05,454.9432542324066,-0.0047236960381269455,0.5596644282341003,1763260513.3811092,653.0,0.0,280064,-0.039382338523864746,0.0005005747079849243,,,2997,0.000132027649669908
0.00023555662482976913,0.0001864348741946742,456.46368527412415,0.0020099813118577003,0.5915487408638,1763260514.9015403,654.0,0.0,281472,0.04501986503601074,0.00027857720851898193,,,3011,0.00013118279457557946
0.00022547412663698196,0.00010360423038946465,460.85985040664673,-0.002337253652513027,0.5201901793479919,1763260519.2977054,657.0,0.0,285568,0.08958005905151367,0.0005789175629615784,,,3051,0.00012872503430116922
0.00010687392204999924,224.50070190429688,460.99896693229675,0.0022266199812293053,0.5190564393997192,1763260519.436822,657.0,0.0,285696,4.32133674621582e-05,0.003710143268108368,,,3053,0.0001286482292925939
,,462.3730297088623,,,1763260520.8108847,,,287085,,,500.0,500.0,3066,
0.0010578939691185951,0.00017899360682349652,462.8717231750488,0.00813662726432085,0.5194603204727173,1763260521.3095782,658.0,0.0,287488,0.10645848512649536,-0.012523932382464409,,,3070,0.0001275729591725394
0.0004306565970182419,0.0038310696836560965,464.2827332019806,0.0010636337101459503,0.5117641687393188,1763260522.7205882,659.0,0.0,288768,-0.015036463737487793,-0.001490490511059761,,,3083,0.0001268049090867862
0.00016297027468681335,0.003520475933328271,465.89578437805176,0.0018740687519311905,0.5930905342102051,1763260524.3336394,660.0,0.0,290304,0.021967589855194092,-0.0017897598445415497,,,3098,0.0001258832635357976
0.00013024359941482544,0.0034729856997728348,466.43522214889526,-0.003084339201450348,0.538285493850708,1763260524.8730772,660.0,0.0,290816,-0.1464977264404297,-0.0018709227442741394,,,3103,0.00012557604350149632
2.0845793187618256e-05,0.0033497922122478485,469.0789394378662,0.0005151024088263512,0.5086700320243835,1763260527.5167944,662.0,0.0,293248,0.3308829665184021,-0.00022097676992416382,,,3127,0.00012411674833856523
0.003065347671508789,7.254289812408388e-05,469.3390805721283,0.014411820098757744,0.5469222664833069,1763260527.7769356,662.0,0.005859375,293504,0.03707617521286011,-0.019924983382225037,,,3129,0.0001239631383214146
0.0006558690220117569,379.5839538574219,470.6032464504242,0.011046996340155602,0.6098762154579163,1763260529.0411015,663.0,0.0,294656,0.0002371668815612793,-0.0114666186273098,,,3141,0.0001232718932442367
0.0022484874352812767,0.00021739276417065412,470.8650631904602,0.02947486937046051,0.4984016418457031,1763260529.3029182,663.0,0.0,294912,0.08344829082489014,-0.006084488704800606,,,3143,0.00012311828322708607
0.00019860174506902695,394.7799377441406,471.14645409584045,-0.0010858969762921333,0.5023074150085449,1763260529.584309,663.0,0.0,295168,0.00040608644485473633,0.0117841437458992,,,3146,0.00012296467320993543
0.00017535965889692307,244.77560424804688,472.8149814605713,-0.001877366565167904,0.5385351181030273,1763260531.2528365,664.0,0.0,296704,5.698204040527344e-05,0.003477681428194046,,,3161,0.00012204301310703158
0.0005271667614579201,723.5654296875,473.8197491168976,-0.005994384177029133,0.5498753786087036,1763260532.2576041,665.0,0.0,297600,0.00027549266815185547,-0.0011727772653102875,,,3170,0.00012150537804700434
0.0002298383042216301,0.00017590115021448582,475.38975262641907,-0.0009297477081418037,0.5072185397148132,1763260533.8276076,665.0,0.0,299008,-0.3663896322250366,-0.0010655783116817474,,,3183,0.00012066052295267582
0.00010390579700469971,0.00013396237045526505,475.95855593681335,0.0009968429803848267,0.5902356505393982,1763260534.396411,666.0,0.0,299520,-0.05822288990020752,0.0014379285275936127,,,3188,0.00012035330291837454
0.0002394169569015503,0.00011392513260943815,478.9715654850006,0.002204565331339836,0.5069239139556885,1763260537.4094205,668.0,0.0,302464,-0.8413975238800049,0.005038312170654535,,,3217,0.00011858678772114217
0.00010002590715885162,285.90057373046875,479.6339068412781,0.0007343757897615433,0.5143797397613525,1763260538.0717618,668.0,0.0,303104,0.0002282857894897461,0.00020371004939079285,,,3224,0.00011820276267826557
0.0010005012154579163,0.0003470734227448702,482.0718014240265,-0.00379195436835289,0.5510088205337524,1763260540.5096564,670.0,0.0,305536,-0.5676685571670532,-0.00403889175504446,,,3247,0.0001167434747912921
0.0005680406466126442,472.650634765625,482.22969007492065,-0.007272814400494099,0.5199651122093201,1763260540.667545,670.0,0.0,305664,0.00020951032638549805,-0.013410111889243126,,,3250,0.00011666666978271678
0.00026851333677768707,0.00021843967260792851,482.4711163043976,-0.003409869968891144,0.5728989243507385,1763260540.9089713,670.0,0.0,305920,-0.26023173332214355,-0.00796368345618248,,,3252,0.00011651305976556614
0.00015727337449789047,269.47998046875,482.7306225299835,6.961356848478317e-05,0.5494308471679688,1763260541.1684775,670.0,0.0,306176,0.00039499998092651367,-0.0032230503857135773,,,3255,0.0001163594497484155
,,483.12875294685364,,,1763260541.566608,,,306599,,,500.0,500.0,3259,
9.077321738004684e-05,0.00015276501653715968,484.5086908340454,0.0004711868241429329,0.5983858704566956,1763260542.9465458,672.0,0.0,307968,0.0830041766166687,-0.00014964863657951355,,,3272,0.00011528417962836102
0.00016920547932386398,286.3265686035156,484.7817430496216,0.005562354810535908,0.5732370615005493,1763260543.219598,672.0,0.0,308224,0.00013202428817749023,-0.004085704684257507,,,3275,0.00011513056961121038
0.001184544526040554,0.0015015766257420182,484.902636051178,0.011993260122835636,0.5010209083557129,1763260543.340491,672.0,0.0,308352,0.11957448720932007,-0.00807207077741623,,,3276,0.00011505376460263506
7.192790508270264e-05,0.0031212391331791878,486.89394307136536,-0.0011990256607532501,0.5903807282447815,1763260545.331798,673.0,0.0,310272,0.5630677938461304,-0.004028834402561188,,,3296,0.00011390168947400525
,,487.156298160553,,,1763260545.5941532,,,310611,,,500.0,500.0,3299,
0.0010605594143271446,0.0003314176865387708,490.71178340911865,0.005014854483306408,0.5494276285171509,1763260549.1496384,677.0,0.0,314496,-0.1600508689880371,-0.0010204166173934937,,,3338,0.00011136712419101968
2.8713606297969818e-05,0.0030765405390411615,491.8571057319641,-0.0019337823614478111,0.5557719469070435,1763260550.2949607,678.0,0.0,315776,0.27944618463516235,0.001223728060722351,,,3351,0.0001105990813812241
0.00011007115244865417,0.00024719827342778444,492.42798376083374,-0.004403878003358841,0.5732240080833435,1763260550.8658388,678.0,0.0,316416,0.06144547462463379,-0.002904508262872696,,,3357,0.0001102150563383475
6.199441850185394e-05,252.21945190429688,492.6709523200989,-0.003630809485912323,0.5893850326538086,1763260551.1088073,679.0,0.0,316672,5.638599395751953e-05,-0.001761794090270996,,,3360,0.00011006144632119685
,,496.1413505077362,,,1763260554.5792055,,,320639,,,500.0,500.0,3398,
0.0003164708614349365,0.0003232899762224406,496.4298985004425,0.004564899951219559,0.4858432710170746,1763260554.8677535,682.0,0.0,320896,-0.14921200275421143,-0.0041847266256809235,,,3401,0.00010752688103821129
0.0013990318402647972,0.00035027426201850176,496.9114294052124,-0.011897812597453594,0.4954393208026886,1763260555.3492844,683.0,0.0,321408,-0.4361227750778198,-0.008463554084300995,,,3406,0.00010721966100391
