losses/old_approx_kl,losses/entropy,_runtime,_timestamp,losses/approx_kl,losses/policy_loss,_step,losses/explained_variance,global_step,losses/value_loss,charts/learning_rate,charts/episodic_length,losses/clipfrac,charts/SPS,charts/episodic_return
0.0026738783344626427,0.5581067800521851,63.381763219833374,1763260118.2513802,6.0276128351688385e-05,-0.00025647133588790894,595,0.5729982256889343,38784,150.70675659179688,0.0002768049016594887,,0.0,1026.0,
-6.680283695459366e-05,0.6083780527114868,64.67701697349548,1763260119.546634,0.01629924774169922,-0.036054059863090515,612,0.9421855211257935,40192,67.57478332519531,0.0002759600756689906,,0.052734375,1028.0,
,,64.71513938903809,1763260119.5847564,,,614,,40291,,,86.0,,,86.0
-0.0002386225387454033,0.6150064468383789,65.85578775405884,1763260120.7254047,4.764925688505173e-05,0.00232803076505661,630,-0.15961921215057373,41472,217.0989990234375,0.0002751920255832374,,0.0,1030.0,
0.026520753279328346,0.5948824882507324,66.44521307945251,1763260121.31483,0.0038015106692910194,-0.007884830236434937,636,0.393967866897583,42112,100.82252502441406,0.0002748080005403608,,0.001953125,1031.0,
,,66.5892858505249,1763260121.4589028,,,640,,42318,,,93.0,,,93.0
,,67.16448283195496,1763260122.0340998,,,650,,42968,,,249.0,,,249.0
0.0021887673065066338,0.614288866519928,68.07853174209595,1763260122.9481487,3.856141120195389e-05,-0.002476014196872711,664,-0.002824544906616211,43904,240.59886169433594,0.0002737327304203063,,0.0,1033.0,
0.0006495928391814232,0.5626110434532166,69.72202777862549,1763260124.5916448,9.649433195590973e-06,0.0002553556114435196,684,-0.35204505920410156,45696,67.26969909667969,0.00027265746030025184,,0.0,1035.0,
,,70.08645510673523,1763260124.956072,,,689,,46154,,,266.0,,,266.0
0.0030482476577162743,0.5977219343185425,70.88324928283691,1763260125.7528663,0.0002407236024737358,-0.00031176209449768066,698,0.0034598112106323242,46976,273.49627685546875,0.00027188941021449864,,0.0,1037.0,
,,71.14888405799866,1763260126.018501,,,702,,47344,,,296.0,,,296.0
,,71.62143325805664,1763260126.4910502,,,707,,47844,,,500.0,,,500.0
0.0035040220245718956,0.578149676322937,73.61059856414795,1763260128.4802155,0.00023267138749361038,-0.0013857074081897736,729,0.04358780384063721,49920,247.09579467773438,0.0002701228950172663,,0.0,1040.0,
-0.0008659493178129196,0.5705814957618713,76.14053511619568,1763260131.010152,1.3070181012153625e-05,-0.0008362829685211182,757,0.019668996334075928,52608,34.516963958740234,0.00026850998983718455,,0.0,1041.0,
,,76.5212333202362,1763260131.3908503,,,762,,53019,,,189.0,,,189.0
,,77.06249237060547,1763260131.9321094,,,767,,53519,,,500.0,,,500.0
0.0004474688321352005,0.6091796159744263,77.91351342201233,1763260132.7831304,2.635642886161804e-06,-0.0003164447844028473,775,-0.032221436500549316,54272,41.799503326416016,0.0002675115247257054,,0.0,1037.0,
0.014146593399345875,0.5764439702033997,79.10344743728638,1763260133.9730644,0.004195849411189556,-0.003409259021282196,788,0.30583226680755615,55552,289.00067138671875,0.0002667434746399522,,0.0,1038.0,
,,79.9215190410614,1763260134.791136,,,797,,56527,,,500.0,,,500.0
-0.006701653823256493,0.5589848160743713,80.85658717155457,1763260135.7262042,0.0026673423126339912,-0.004873175173997879,806,0.8390198349952698,57472,17.92615509033203,0.0002655913995113224,,0.0,1040.0,
0.0026791347190737724,0.5573849678039551,81.57542014122009,1763260136.4450371,4.1919760406017303e-05,0.0008153524249792099,815,-0.010181903839111328,58240,436.16839599609375,0.00026513056945987046,,0.0,1040.0,
0.0016365041956305504,0.5383561253547668,85.81423664093018,1763260140.6838536,1.8627382814884186e-05,-0.0003360137343406677,863,-0.020116448402404785,62848,14.519835472106934,0.00026236558915115893,,0.0,1043.0,
-0.002622186206281185,0.594582736492157,86.63901591300964,1763260141.508633,0.00011826213449239731,-9.444728493690491e-05,872,-0.079598069190979,63744,16.403263092041016,0.0002618279540911317,,0.0,1044.0,
-0.00048767123371362686,0.6142657995223999,86.97961568832397,1763260141.8492327,1.966021955013275e-06,-1.3232231140136719e-05,876,0.011880874633789062,64128,12.315690040588379,0.0002615975390654057,,0.0,1044.0,
,,91.09231162071228,1763260145.9619286,,,922,,68622,,,383.0,,,383.0
-0.0011054733768105507,0.594923198223114,91.81263327598572,1763260146.6822503,0.00010422896593809128,0.0007711276412010193,930,0.04129683971405029,69376,4.626693248748779,0.0002584485337138176,,0.0,1047.0,
-0.00027559883892536163,0.5906626582145691,92.48903799057007,1763260147.358655,0.00012697279453277588,-0.0015010759234428406,938,0.4253639578819275,70144,3.642385959625244,0.0002579877036623657,,0.0,1048.0,
0.002116704359650612,0.5946614146232605,92.75570440292358,1763260147.6253214,7.751025259494781e-05,-0.0033070631325244904,941,-0.6043779850006104,70400,4.024110794067383,0.00025783409364521503,,0.0,1048.0,
-0.0010342979803681374,0.631118893623352,92.86700129508972,1763260147.7366183,2.0804814994335175e-05,0.00157821923494339,942,0.03575938940048218,70528,3.666691303253174,0.0002577572886366397,,0.0,1048.0,
0.00608330313116312,0.587957501411438,93.4302225112915,1763260148.2998395,0.002405875362455845,0.006783902645111084,948,0.6022517085075378,71168,18.46601104736328,0.0002573732635937631,,0.0,1049.0,
,,95.80298900604248,1763260150.672606,,,974,,73744,,,500.0,,,500.0
-0.0027613742277026176,0.5722748041152954,96.35920310020447,1763260151.22882,0.000598573125898838,-0.007231220602989197,980,-0.00027179718017578125,74368,124.6487045288086,0.0002554531383793801,,0.0,1051.0,
-0.0028477655723690987,0.554305374622345,96.85098505020142,1763260151.720602,6.213504821062088e-05,-0.0007618963718414307,985,-0.01815617084503174,74880,0.9773094654083252,0.0002551459183450788,,0.0,1051.0,
-0.003029819577932358,0.5481925010681152,97.79417824745178,1763260152.6637952,0.00032890215516090393,-0.00356920063495636,995,-4.92697286605835,75904,1.2941640615463257,0.00025453147827647626,,0.0,1051.0,
0.0016733808442950249,0.599845290184021,98.0198130607605,1763260152.88943,8.552242070436478e-05,-0.0025717876851558685,997,-0.996609091758728,76160,0.49285465478897095,0.0002543778682593256,,0.0,1051.0,
-0.004207443445920944,0.5307843685150146,99.63915610313416,1763260154.508773,0.00020496733486652374,-0.0007013995200395584,1015,-7.162641525268555,77952,0.14412684738636017,0.00025330259813927114,,0.0,1053.0,
-0.00022514443844556808,0.5682003498077393,100.12828254699707,1763260154.9978995,0.00010449346154928207,0.0052025094628334045,1020,-9.725953102111816,78464,0.1833288073539734,0.00025299537810496986,,0.0,1052.0,
0.0008831797167658806,0.5154536366462708,101.08152318000793,1763260155.9511402,0.0009409012272953987,-0.008407622575759888,1031,-0.3522024154663086,79488,0.01217089407145977,0.0002523809380363673,,0.0,1053.0,
-0.0022704852744936943,0.45016568899154663,102.58877921104431,1763260157.4583962,0.00019638892263174057,-0.0023667234927415848,1050,-17.288267135620117,81152,0.05292253568768501,0.0002513825020287186,,0.0,1054.0,
0.00146514642983675,0.5105448365211487,102.81925010681152,1763260157.688867,2.4271197617053986e-05,0.0009244829416275024,1053,0.029436707496643066,81408,2.7324509620666504,0.00025122889201156795,,0.0,1054.0,
0.006500258110463619,0.44804227352142334,103.20532655715942,1763260158.0749435,0.001998639665544033,-0.00017481297254562378,1058,0.1593780517578125,81792,532.8766479492188,0.000250998476985842,,0.00390625,1054.0,
-0.008599944412708282,0.44591420888900757,105.60427403450012,1763260160.473891,0.0018858807161450386,-0.01016642153263092,1083,-7.305794715881348,84352,11.935652732849121,0.0002494623768143356,,0.009765625,1054.0,
0.03483289107680321,0.44182276725769043,106.31832981109619,1763260161.1879468,0.004561113193631172,-0.020568206906318665,1091,0.5929346680641174,85120,0.12929080426692963,0.00024900154676288366,,0.02734375,1054.0,
0.028657963499426842,0.4182140827178955,107.60443568229675,1763260162.4740527,0.007457577623426914,-0.011965213343501091,1106,-17.451133728027344,86528,1.4683433771133423,0.00024815669166855514,,0.025390625,1055.0,
0.0007033376023173332,0.4442787170410156,108.67369890213013,1763260163.543316,0.00026850681751966476,0.0026295483112335205,1118,-0.21542251110076904,87680,0.01136914361268282,0.00024746544659137726,,0.0,1055.0,
0.001812150701880455,0.47346216440200806,109.38145852088928,1763260164.2510755,0.004721676930785179,-0.007114652544260025,1125,0.15580493211746216,88448,0.0006230318685993552,0.00024700461653992534,,0.005859375,1055.0,
-0.005669780075550079,0.3949107825756073,110.06505823135376,1763260164.9346752,0.00038403086364269257,-0.0014260150492191315,1133,-3.959528923034668,89216,0.7145917415618896,0.0002465437864884734,,0.0,1056.0,
,,111.1542546749115,1763260166.0238717,,,1145,,90458,,,500.0,,,500.0
0.0073336390778422356,0.48578429222106934,113.00714325904846,1763260167.8767602,0.00044801924377679825,-0.008790064603090286,1164,0.41813933849334717,92416,0.0010542888194322586,0.0002446236612740904,,0.001953125,1057.0,
,,113.02402639389038,1763260167.8936434,,,1165,,92458,,,500.0,,,500.0
-0.0035414882004261017,0.4359709322452545,113.7237343788147,1763260168.5933514,5.989149212837219e-05,-0.0006855949759483337,1172,-4.703222274780273,93184,0.004622151609510183,0.0002441628312226385,,0.0,1057.0,
0.002877717837691307,0.5238693952560425,114.53956055641174,1763260169.4091775,9.214505553245544e-05,-0.0006130263209342957,1181,0.009358227252960205,94080,150.5973358154297,0.00024362519616261125,,0.001953125,1057.0,
-0.01487317867577076,0.4028857350349426,115.01724648475647,1763260169.8868635,0.00041738152503967285,0.0029337406158447266,1186,0.19951730966567993,94592,0.003689166624099016,0.00024331797612830997,,0.0,1058.0,
0.0028653014451265335,0.45355743169784546,116.07256293296814,1763260170.94218,0.0013311058282852173,0.0024916455149650574,1197,0.14797073602676392,95744,0.0013363584876060486,0.00024262673105113208,,0.0,1058.0,
0.007749075070023537,0.42456507682800293,117.5814278125763,1763260172.4510448,0.0017617661505937576,-0.014154370874166489,1213,-0.4315950870513916,97408,0.000184178032213822,0.00024162826593965292,,0.0,1059.0,
-0.0004863124340772629,0.3909250795841217,117.73180270195007,1763260172.6014197,4.3451786041259766e-05,7.44108110666275e-05,1215,-0.00022852420806884766,97536,700.495361328125,0.0002415514609310776,,0.0,1058.0,
-0.01887068711221218,0.4405284523963928,118.79051208496094,1763260173.660129,0.003437061794102192,0.018331553786993027,1226,-0.10585570335388184,98688,0.004832858685404062,0.00024086021585389972,,0.0078125,1059.0,
0.0036054933443665504,0.40022993087768555,119.12973237037659,1763260173.9993494,0.00013773981481790543,-0.007262855768203735,1230,-7.236003875732422e-05,99072,377.6483154296875,0.00024062980082817376,,0.0,1059.0,
,,119.46976852416992,1763260174.3393855,,,1234,,99458,,,500.0,,,500.0
0.0012761550024151802,0.38210922479629517,120.52468872070312,1763260175.3943057,0.0006166407838463783,-0.00513429194688797,1245,-0.2586030960083008,100608,0.006094811484217644,0.00023970814072526991,,0.0,1060.0,
-0.002013465389609337,0.4610850214958191,121.35990881919861,1763260176.2295258,0.00033348239958286285,-0.0028921104967594147,1254,0.00032711029052734375,101504,846.175537109375,0.00023917050566524267,,0.0,1060.0,
0.031411051750183105,0.3699677288532257,123.01782321929932,1763260177.8874402,0.004386517219245434,-0.018891558051109314,1271,-0.07717502117156982,103296,0.0007663150317966938,0.0002380952355451882,,0.0078125,1060.0,
-0.0006134696304798126,0.4106649160385132,125.58079195022583,1763260180.450409,8.391961455345154e-05,0.00047138333320617676,1299,-0.12797510623931885,106112,0.0036402884870767593,0.00023640552535653114,,0.0,1061.0,
0.006031260825693607,0.3989279568195343,129.34338879585266,1763260184.2130058,0.0005145939067006111,-0.0022129565477371216,1339,-0.033815622329711914,110208,0.0030980315059423447,0.00023394777963403612,,0.0,1062.0,
0.014914323575794697,0.3870241641998291,129.45621037483215,1763260184.3258274,0.007210833020508289,-0.02439868077635765,1340,-0.03896224498748779,110336,0.0006905466434545815,0.0002338709746254608,,0.02734375,1062.0,
-0.0010075736790895462,0.5201399326324463,130.28027439117432,1763260185.1498914,0.0010623671114444733,-0.007511608302593231,1349,-0.01457071304321289,111232,0.0010416216682642698,0.00023333333956543356,,0.0,1062.0,
0.0007796343415975571,0.5435916185379028,131.56326985359192,1763260186.4328868,5.286186933517456e-06,-0.00018035247921943665,1363,0.03203696012496948,112640,0.0036834815982729197,0.00023248848447110504,,0.0,1063.0,
-0.012746999971568584,0.5039991140365601,131.7875828742981,1763260186.6571999,0.0008974773809313774,0.0017427727580070496,1365,-84.79119873046875,112896,0.010909579694271088,0.0002323348744539544,,0.0,1063.0,
0.002541712485253811,0.4346901476383209,132.1300084590912,1763260186.9996254,0.00022362452000379562,0.0027115829288959503,1370,0.0012997984886169434,113280,535.8295288085938,0.00023210445942822844,,0.0,1063.0,
-0.005828262306749821,0.49932974576950073,133.07305908203125,1763260187.942676,0.0007865270599722862,-0.0035788416862487793,1380,-0.2812436819076538,114304,0.004077903926372528,0.00023149001935962588,,0.0,1063.0,
0.0033170199021697044,0.531059980392456,133.185875415802,1763260188.0554924,0.0010859863832592964,-0.005097458139061928,1381,0.005626499652862549,114432,0.0015007959445938468,0.00023141321435105056,,0.005859375,1063.0,
,,133.81815147399902,1763260188.6877685,,,1388,,115161,,,500.0,,,500.0
0.0019163833931088448,0.5241326689720154,134.5037202835083,1763260189.3733373,0.0005282377824187279,0.0018377453088760376,1395,-0.13452208042144775,115840,0.0056737978011369705,0.00023056835925672203,,0.0,1063.0,
0.0029684966430068016,0.4691322445869446,134.84422826766968,1763260189.7138453,0.00016137678176164627,-0.001327047124505043,1399,-0.0002300739288330078,116224,1236.741455078125,0.00023033794423099607,,0.0,1064.0,
0.0002148924395442009,0.4539651870727539,135.4416720867157,1763260190.311289,1.0690651834011078e-05,0.0006076283752918243,1405,0.03704303503036499,116864,0.0036048961337655783,0.00022995391918811947,,0.0,1064.0,
,,137.92377400398254,1763260192.793391,,,1432,,119661,,,500.0,,,500.0
-0.0025204122066497803,0.4664934575557709,138.00164937973022,1763260192.8712664,0.00015840120613574982,-0.001213766634464264,1433,-0.0001016855239868164,119680,891.8855590820312,0.00022826420899946243,,0.0,1064.0,
0.00180794857442379,0.49916285276412964,140.10334396362305,1763260194.972961,0.003970533609390259,-0.015994412824511528,1455,0.015407025814056396,121984,0.0008468406740576029,0.00022688171884510666,,0.00390625,1065.0,
-0.008845260366797447,0.4859274625778198,140.21460437774658,1763260195.0842214,0.00041220709681510925,-0.0013832412660121918,1456,-1.503267765045166,122112,0.0011413125321269035,0.00022680491383653134,,0.001953125,1065.0,
,,140.23277020454407,1763260195.1023872,,,1457,,122161,,,500.0,,,500.0
-0.000998644158244133,0.4815201759338379,145.59560751914978,1763260200.4652245,0.0005205962806940079,-0.0040498897433280945,1514,0.041715383529663086,128000,0.0010139606893062592,0.0002232718834420666,,0.0,1066.0,
,,146.2094807624817,1763260201.0790977,,,1521,,128661,,,500.0,,,500.0
-0.002869655378162861,0.47191283106803894,146.65128684043884,1763260201.5209038,0.00022134091705083847,-0.001290149986743927,1525,-0.35982370376586914,129152,0.000133137044031173,0.00022258063836488873,,0.0,1067.0,
0.0017401156947016716,0.5039845108985901,146.7658507823944,1763260201.6354678,9.72086563706398e-05,0.0017475709319114685,1527,-0.00011658668518066406,129280,364.704345703125,0.0002225038333563134,,0.0,1067.0,
0.001081249676644802,0.4524126648902893,147.02689218521118,1763260201.8965092,0.002574189566075802,0.012271806597709656,1529,0.09046834707260132,129536,0.0007570369052700698,0.00022235022333916277,,0.001953125,1066.0,
-0.0015379926189780235,0.472634881734848,147.47856616973877,1763260202.3481832,0.0003391606733202934,0.0021836161613464355,1534,0.10383343696594238,130048,0.00023478807997889817,0.00022204301785677671,,0.0,1067.0,
-0.005273796617984772,0.48673322796821594,147.5933609008789,1763260202.462978,0.0002950616180896759,-0.0020872950553894043,1536,-0.00020396709442138672,130176,802.9249267578125,0.0002219662128482014,,0.0,1067.0,
0.0015110336244106293,0.5274133086204529,148.30289435386658,1763260203.1725113,4.414282739162445e-05,-0.0018185898661613464,1543,-0.16436982154846191,130944,0.0009757942752912641,0.00022150538279674947,,0.0,1067.0,
,,148.4461977481842,1763260203.3158147,,,1545,,131161,,,500.0,,,500.0
-0.0010989615693688393,0.4995105266571045,148.5304627418518,1763260203.4000797,0.00015095341950654984,0.0019041895866394043,1546,-8.082389831542969e-05,131200,946.0281372070312,0.00022135177277959883,,0.0,1067.0,
0.006206640042364597,0.4565204679965973,149.69640588760376,1763260204.5660229,0.0014259079471230507,-0.027136053889989853,1558,0.3169553875923157,132480,0.0009160691988654435,0.00022058372269384563,,0.0,1067.0,
0.0017734738066792488,0.5362229347229004,149.80743765830994,1763260204.6770546,0.00022840406745672226,-0.0012138113379478455,1559,-1.316209077835083,132608,0.000310936156893149,0.0002205069176852703,,0.0,1067.0,
-0.014264563098549843,0.520589292049408,150.18233036994934,1763260205.0519474,0.0014408808201551437,0.0015283599495887756,1563,0.23690801858901978,132992,0.0006464298348873854,0.00022027650265954435,,0.005859375,1067.0,
-0.0005339263007044792,0.5126151442527771,150.4090383052826,1763260205.2786553,0.00017657969146966934,0.0006979517638683319,1566,9.012222290039062e-05,133248,514.9093017578125,0.0002201228926423937,,0.0,1067.0,
-0.0029917405918240547,0.5393596887588501,152.51850414276123,1763260207.3881211,0.0010287882760167122,0.0026236698031425476,1588,0.07393044233322144,135552,0.00023060310923028737,0.00021874040248803794,,0.0,1068.0,
,,152.55571055412292,1763260207.4253275,,,1589,,135661,,,500.0,,,500.0
0.0035654092207551003,0.49702197313308716,153.40633273124695,1763260208.2759497,0.0007660845294594765,-0.004884814843535423,1597,-0.8009589910507202,136448,0.0013072951696813107,0.0002182027674280107,,0.0,1067.0,
0.007759463973343372,0.5537365674972534,154.3226454257965,1763260209.1922624,0.00030588824301958084,-0.002453695982694626,1607,0.055614173412323,137472,0.0009691789746284485,0.00021758832735940814,,0.0,1068.0,
,,154.4789900779724,1763260209.348607,,,1609,,137661,,,500.0,,,500.0
6.194598972797394e-05,0.5403525233268738,154.57134175300598,1763260209.4409587,4.9194321036338806e-05,7.458031177520752e-05,1610,9.179115295410156e-06,137728,1020.81591796875,0.0002174347173422575,,0.0,1068.0,
0.001713545061647892,0.5350558757781982,154.79635214805603,1763260209.6659691,0.0002575414255261421,-0.0011829733848571777,1612,-0.11335599422454834,137984,0.001309210085310042,0.00021728110732510686,,0.0,1068.0,
-0.0027143387123942375,0.4952333867549896,156.0705623626709,1763260210.9401793,9.613018482923508e-05,0.0001965779811143875,1626,-0.31828904151916504,139392,0.0038089044392108917,0.00021643625223077834,,0.0,1068.0,
,,157.16418600082397,1763260212.033803,,,1638,,140661,,,500.0,,,500.0
,,161.74943804740906,1763260216.619055,,,1687,,145661,,,500.0,,,500.0
,,165.92987442016602,1763260220.7994914,,,1732,,150161,,,500.0,,,500.0
-0.0007478315383195877,0.5654120445251465,167.202716588974,1763260222.0723336,4.126504063606262e-05,0.0010462328791618347,1745,0.03184467554092407,151552,0.00020622606098186225,0.00020913979096803814,,0.0,1070.0,
0.007246868684887886,0.5464720726013184,167.88142466545105,1763260222.7510417,0.0005304496735334396,0.0013078749179840088,1753,-0.0534900426864624,152320,0.00406019389629364,0.00020867896091658622,,0.0,1070.0,
0.008784569799900055,0.5371074080467224,168.0318899154663,1763260222.901507,0.010381286963820457,-0.039799779653549194,1754,-0.005584836006164551,152448,0.000614082149695605,0.0002086021559080109,,0.03125,1070.0,
,,169.01215195655823,1763260223.881769,,,1765,,153575,,,500.0,,,500.0
-0.006133874878287315,0.5142008662223816,169.32106804847717,1763260224.190685,0.0005695857107639313,-0.0017076916992664337,1768,-0.01449728012084961,153856,0.0007079198840074241,0.00020775730081368238,,0.0,1070.0,
-0.0030151261016726494,0.5904265642166138,170.14475917816162,1763260225.0143762,0.0005505764856934547,-0.0032364502549171448,1777,0.15394693613052368,154752,0.003420402528718114,0.00020721966575365514,,0.0,1070.0,
