losses/entropy,losses/clipfrac,_step,_runtime,losses/approx_kl,losses/policy_loss,charts/episodic_length,losses/explained_variance,losses/value_loss,charts/learning_rate,global_step,charts/episodic_return,_timestamp,charts/SPS,losses/old_approx_kl
0.5398547053337097,0.009765625,1856,319.3375144004822,0.002867693081498146,-0.023731358349323273,,0.2236388921737671,0.00028892402769997716,0.00020076804503332824,165504,,1763260377.7751534,565.0,0.008233502507209778
0.5441509485244751,0.0,1868,321.0247597694397,0.00011257920414209366,-0.003405049443244934,,9.775161743164062e-05,188.0955047607422,0.00020007679995615035,166656,,1763260379.4623988,566.0,-0.0022579478099942207
0.5705391764640808,0.0,1873,321.65372705459595,0.0006668176501989365,-2.24187970161438e-05,,-0.0001723766326904297,456.6396484375,0.00019976957992184907,167168,,1763260380.091366,566.0,0.011754246428608894
,,1877,322.15500593185425,,,500.0,,,,167618,500.0,1763260380.592645,,
0.6036357283592224,0.0,1886,323.40877056121826,0.0005184812471270561,0.0037376414984464645,,-0.06831419467926025,0.0001570675813127309,0.00019892472482752055,168576,,1763260381.8464096,567.0,0.006747993640601635
0.558254599571228,0.0,1895,324.821013212204,0.00016584992408752441,-0.0031998008489608765,,-0.03043687343597412,0.0002655359567143023,0.0001983870897674933,169472,,1763260383.2586522,568.0,-0.006579337641596794
0.5249040126800537,0.0,1903,326.0886070728302,0.0012534856796264648,-0.005144016817212105,,-0.00021266937255859375,151.73094177246094,0.00019792627426795661,170240,,1763260384.526246,568.0,0.0013434309512376785
,,1906,326.5274963378906,,,500.0,,,,170618,500.0,1763260384.9651353,,
,,1918,328.01776480674744,,,500.0,,,,171769,500.0,1763260386.4554038,,
0.5170021653175354,0.0234375,1920,328.28750944137573,0.006293470039963722,-0.003086499869823456,,0.13227123022079468,0.006053621415048838,0.00019692780915647745,171904,,1763260386.7251484,569.0,0.017270106822252274
,,1945,331.26211309432983,,,500.0,,,,174418,500.0,1763260389.699752,,
0.552707314491272,0.0,1959,333.1198024749756,0.0016091661527752876,0.0025723259896039963,,0.07722330093383789,0.00010862444469239563,0.00019454685389064252,175872,,1763260391.5574415,573.0,0.002815975807607174
0.5202340483665466,0.0,1973,334.80769395828247,0.0032736090943217278,0.0018567144870758057,,0.04416614770889282,0.0001698313863016665,0.000193701998796314,177280,,1763260393.245333,575.0,-0.011157325468957424
0.5458139181137085,0.0,1985,336.16045355796814,0.0013083163648843765,0.0022609829902648926,,-0.000133514404296875,224.8084716796875,0.00019301075371913612,178432,,1763260394.5980926,576.0,0.0037217624485492706
0.561485230922699,0.0,1991,336.98466396331787,0.0003760838881134987,-0.003358643501996994,,0.020752429962158203,0.003277626121416688,0.00019262672867625952,179072,,1763260395.422303,576.0,-0.0010658344253897667
0.555264413356781,0.0,2002,338.883584022522,0.0017678504809737206,0.0026026666164398193,,-2.092822313308716,0.0006728972075507045,0.00019193548359908164,180224,,1763260397.321223,577.0,-0.007065651006996632
0.44056034088134766,0.00390625,2007,339.7074110507965,0.00164075568318367,-0.015506619587540627,,-2.1524758338928223,0.0005242523038759828,0.00019162826356478035,180736,,1763260398.14505,577.0,-0.0019273627549409866
0.5466306209564209,0.0,2016,341.1582555770874,0.0005722651258111,0.002255350351333618,,0.0073844194412231445,0.004337466321885586,0.0001910906285047531,181632,,1763260399.5958946,577.0,-0.0016655484214425087
,,2019,341.60265469551086,,,500.0,,,,181918,500.0,1763260400.0402937,,
,,2024,342.47512888908386,,,500.0,,,,182418,500.0,1763260400.912768,,
0.478432297706604,0.0,2027,343.0990869998932,0.0017905300483107567,-0.00353444367647171,,0.6838979721069336,0.0002645022177603096,0.00019039938342757523,182784,,1763260401.536726,577.0,0.0017013335600495338
,,2029,343.3582193851471,,,500.0,,,,182918,500.0,1763260401.7958584,,
0.5120932459831238,0.0,2034,344.19204092025757,7.700175046920776e-06,-0.0007178634405136108,,-0.0002416372299194336,273.2784729003906,0.00019001535838469863,183424,,1763260402.62968,577.0,0.00020281784236431122
0.4690077304840088,0.0,2045,346.15279746055603,0.0005047116428613663,-0.003574565052986145,,0.6776975393295288,0.004394736606627703,0.00018932411330752075,184576,,1763260404.5904365,577.0,0.009610617533326149
0.41845154762268066,0.0,2051,347.1683609485626,0.00013449974358081818,-0.0004184916615486145,,0.6979380249977112,0.0006647238042205572,0.00018894008826464415,185216,,1763260405.606,577.0,0.002141755074262619
0.4882999658584595,0.0,2052,347.36259841918945,0.0002397177740931511,-0.0018185004591941833,,-0.7747344970703125,0.0003526060318108648,0.00018886328325606883,185344,,1763260405.8002374,577.0,0.002204182557761669
0.5026765465736389,0.0,2070,349.5045120716095,0.0011729011312127113,-0.00783713161945343,,-1.669450283050537,0.005693236365914345,0.00018778801313601434,187136,,1763260407.942151,579.0,0.01578574627637863
0.4665108323097229,0.0,2076,350.24218010902405,0.000673636794090271,-0.012767672538757324,,-0.22220420837402344,0.0002956078096758574,0.00018740398809313774,187776,,1763260408.679819,580.0,0.0021295007318258286
0.517822802066803,0.0,2093,352.24576210975647,0.0005896463990211487,0.0031269360333681107,,0.0016704797744750977,336.0457763671875,0.00018640552298165858,189440,,1763260410.683401,581.0,-0.004145732149481773
0.5109474658966064,0.0,2094,352.3932046890259,0.0007642423734068871,-0.0023478828370571136,,-2.4071261882781982,0.003987180069088936,0.00018632871797308326,189568,,1763260410.8308437,581.0,0.002126910723745823
,,2117,356.232768535614,,,500.0,,,,191918,500.0,1763260414.6704075,,
,,2141,360.3674066066742,,,500.0,,,,194418,500.0,1763260418.8050456,,
,,2146,361.2067039012909,,,500.0,,,,194918,500.0,1763260419.644343,,
0.4987340569496155,0.0,2147,361.39839577674866,0.00010528042912483215,-0.0029862821102142334,,-0.00014865398406982422,324.9694519042969,0.00018310292216483504,194944,,1763260419.8360348,582.0,0.0004408806562423706
0.48828813433647156,0.0,2148,361.6316018104553,0.00018269941210746765,0.000752720981836319,,0.0868028998374939,0.004011776298284531,0.00018302611715625972,195072,,1763260420.0692408,582.0,0.003122633323073387
0.5472586750984192,0.0,2155,363.02238631248474,0.00023290887475013733,-0.0021287575364112854,,-0.22494828701019287,0.00014955720689613372,0.0001825652871048078,195840,,1763260421.4600253,582.0,0.0003677345812320709
0.5081422328948975,0.0,2172,366.0239562988281,4.342198371887207e-05,0.0014279484748840332,,-0.00015163421630859375,549.51318359375,0.00018156682199332863,197504,,1763260424.4615953,581.0,-0.001368517056107521
0.5573378801345825,0.0,2185,368.4690067768097,0.00011311843991279602,-0.0008768737316131592,,-0.22428882122039795,7.555993215646595e-05,0.0001807219668990001,198912,,1763260426.9066458,581.0,-0.003983389586210251
0.5826196074485779,0.0,2192,369.6652104854584,1.7940066754817963e-05,0.00023175030946731567,,-0.00041663646697998047,0.004623322747647762,0.0001803379418561235,199552,,1763260428.1028495,581.0,0.00011914689093828201
0.5696000456809998,0.0,2198,370.7079927921295,0.001128505915403366,-0.015603110194206238,,-0.2223367691040039,0.00043146347161382437,0.0001799539168132469,200192,,1763260429.1456318,581.0,-0.004382733255624771
0.5518612861633301,0.001953125,2199,370.89968085289,0.0018440978601574898,0.0002442263066768646,,-0.5514674186706543,0.00011301124322926626,0.00017987711180467159,200320,,1763260429.3373199,581.0,0.023403054103255272
0.5334406495094299,0.0,2211,372.38489818573,0.0008178725838661194,-0.0021277032792568207,,-1.8715858459472656e-05,345.6383972167969,0.0001791858667274937,201472,,1763260430.8225372,582.0,-0.0025454647839069366
0.5368853211402893,0.0,2214,372.80346846580505,0.0021366653963923454,-0.010655615478754044,,-0.034684181213378906,0.0002015675272559747,0.00017895545170176774,201856,,1763260431.2411075,583.0,-0.019792571663856506
,,2220,373.4601888656616,,,500.0,,,,202418,500.0,1763260431.8978279,,
0.5299641489982605,0.0,2223,373.88548135757446,0.00086984783411026,-0.014072190970182419,,-0.12777996063232422,0.00020509464957285672,0.0001784178166417405,202752,,1763260432.3231204,583.0,-0.008692668750882149
,,2225,374.06847524642944,,,500.0,,,,202918,500.0,1763260432.5061142,,
0.4791469871997833,0.0,2226,374.1992290019989,9.935349225997925e-05,-0.0032610222697257996,,-0.00036323070526123047,257.6911926269531,0.00017826420662458986,203008,,1763260432.636868,584.0,-0.002446923404932022
0.47671911120414734,0.0,2227,374.3325414657593,0.002152726985514164,-0.008373912423849106,,-0.4606579542160034,0.003690659301355481,0.00017818740161601454,203136,,1763260432.7701805,584.0,-0.013652279041707516
0.4855358898639679,0.0,2231,374.8012671470642,0.00011255964636802673,0.0021817684173583984,,-1.0728836059570312e-05,270.12939453125,0.00017795698659028858,203520,,1763260433.2389061,584.0,-0.004842087626457214
,,2235,375.2816848754883,,,500.0,,,,203918,500.0,1763260433.7193239,,
0.49701574444770813,0.009765625,2241,376.0737135410309,0.004251624457538128,0.005488015711307526,,-7.271766662597656e-06,135.9151611328125,0.00017734254652168602,204544,,1763260434.5113525,585.0,0.01842888444662094
0.5211374759674072,0.0,2248,376.96722960472107,6.24610111117363e-05,-0.003189411014318466,,0.14956951141357422,4.652719508158043e-05,0.0001768817164702341,205312,,1763260435.4048686,586.0,0.0017162254080176353
0.46744304895401,0.0,2250,377.1494081020355,3.498978912830353e-05,-0.00031135231256484985,,-0.00027430057525634766,419.4171447753906,0.00017680491146165878,205440,,1763260435.587047,586.0,0.0017461348325014114
0.5127037763595581,0.0,2253,377.56723952293396,0.00032007787376642227,-0.0006261132657527924,,-0.25932013988494873,6.222452793736011e-05,0.00017657449643593282,205824,,1763260436.0048785,586.0,0.0030298633500933647
0.5299212336540222,0.0,2272,379.8274712562561,0.0008961465209722519,-0.015573672950267792,,-0.1863079071044922,9.77821764536202e-05,0.000175422421307303,207744,,1763260438.2651103,588.0,0.0031968187540769577
0.4919978678226471,0.0,2280,380.7260673046112,0.00036347005516290665,0.003545403480529785,,0.00013315677642822266,219.31375122070312,0.0001749615912558511,208512,,1763260439.1637063,588.0,0.0007543331012129784
0.5778301358222961,0.0,2295,382.442542552948,0.0005105882883071899,-0.00898408330976963,,0.20970749855041504,0.0041562644764781,0.00017403994570486248,210048,,1763260440.8801816,590.0,0.003908708691596985
,,2298,382.77608370780945,,,500.0,,,,210418,500.0,1763260441.2137227,,
0.5739133358001709,0.0,2310,384.19926857948303,0.00017574243247509003,0.0032858997583389282,,0.16416990756988525,0.0030487896874547005,0.00017311828560195863,211584,,1763260442.6369076,591.0,0.003245824947953224
0.6125883460044861,0.0,2312,384.4462957382202,0.00017517339438199997,-0.0016289763152599335,,-0.03161001205444336,0.0001411117409588769,0.000172964675584808,211840,,1763260442.8839347,592.0,0.003732762299478054
0.5663425326347351,0.0,2318,385.07354497909546,7.628276944160461e-05,0.002222210168838501,,-2.4437904357910156e-05,479.6018371582031,0.0001726574555505067,212352,,1763260443.511184,592.0,0.001352500170469284
,,2322,385.2985110282898,,,22.0,,,,212549,22.0,1763260443.73615,,
0.5508894920349121,0.0,2324,385.55620288848877,0.00010950583964586258,-0.001055978238582611,,0.12899476289749146,0.007678341586142778,0.00017242704052478075,212736,,1763260443.993842,592.0,0.0001396583393216133
0.5780388712882996,0.0,2329,386.1474974155426,0.0004378305748105049,-0.0013910271227359772,,0.028576791286468506,0.006713136099278927,0.00017211982049047947,213248,,1763260444.5851364,593.0,0.0013328799977898598
0.5736007690429688,0.0,2339,387.26581501960754,1.1486001312732697e-05,-0.0003564804792404175,,0.0009162425994873047,0.004298027139157057,0.0001715053804218769,214272,,1763260445.703454,594.0,0.001224941574037075
0.5307631492614746,0.001953125,2343,387.69268441200256,0.0008413167670369148,-0.0024995431303977966,,0.0002956390380859375,168.76080322265625,0.00017127496539615095,214656,,1763260446.1303234,594.0,0.008448521606624126
0.5363842248916626,0.0,2348,388.2385013103485,0.00010852701961994171,0.0047997161746025085,,2.8014183044433594e-06,481.30389404296875,0.00017096774536184967,215168,,1763260446.6761403,595.0,-0.005711406469345093
0.5185175538063049,0.0,2354,388.9349682331085,0.0004135891795158386,-0.005743478424847126,,-1.2569684982299805,0.0003445005277171731,0.00017058372031897306,215808,,1763260447.3726072,595.0,-0.0030449368059635162
0.5509987473487854,0.0,2363,389.92093300819397,8.622463792562485e-05,0.006574355065822601,,-0.05363285541534424,0.003446846501901746,0.00017004608525894582,216704,,1763260448.358572,596.0,-0.0035033924505114555
,,2389,392.78869342803955,,,500.0,,,,219329,500.0,1763260451.2263324,,
,,2394,393.3563883304596,,,500.0,,,,219829,500.0,1763260451.7940273,,
,,2409,395.1163754463196,,,500.0,,,,221329,500.0,1763260453.5540144,,
0.5854406952857971,0.0,2426,397.4053087234497,0.00029659736901521683,0.0030424371361732483,,-0.06569254398345947,0.00024276316980831325,0.0001662058348301798,223104,,1763260455.8429477,601.0,0.002845608629286289
0.5974664688110352,0.0,2430,397.8372769355774,0.00013080425560474396,0.0012914538383483887,,0.03183436393737793,0.0030133456457406282,0.00016597541980445385,223488,,1763260456.274916,602.0,0.0014438703656196594
0.5456408262252808,0.0,2449,400.0123248100281,0.00032726675271987915,-0.005018964409828186,,-0.0001131296157836914,614.8038330078125,0.00016482334467582405,225408,,1763260458.4499638,603.0,-0.0033869612962007523
0.5044804215431213,0.0,2465,401.94296884536743,8.253660053014755e-05,-0.0003095567226409912,,-0.18450939655303955,0.0038265842013061047,0.00016382487956434488,227072,,1763260460.3806078,605.0,0.004678484983742237
0.5926328897476196,0.00390625,2491,405.816043138504,0.0012569725513458252,-0.0063623227179050446,,-0.3674393892288208,0.00017467964789830148,0.00016228877939283848,229632,,1763260464.2536821,605.0,0.0021723397076129913
,,2493,406.0102596282959,,,500.0,,,,229846,500.0,1763260464.4478986,,
,,2506,407.6489415168762,,,115.0,,,,230997,115.0,1763260466.0865805,,
0.5893380045890808,0.0,2514,409.0023355484009,0.0008100736886262894,0.0023445328697562218,,-0.41309452056884766,0.0003497930592857301,0.00016098310879897326,231808,,1763260467.4399745,606.0,0.002633536234498024
,,2515,409.0428059101105,,,500.0,,,,231849,500.0,1763260467.480445,,
,,2520,409.86708426475525,,,500.0,,,,232349,500.0,1763260468.3047233,,
0.5543047189712524,0.0,2533,411.8153238296509,0.0012457286939024925,-0.005361549556255341,,0.05417877435684204,0.0007570566958747804,0.00015983103367034346,233728,,1763260470.2529628,606.0,0.002100585959851742
0.6064899563789368,0.0,2540,412.58736658096313,0.0003623180091381073,-0.004217285662889481,,-0.00010085105895996094,265.0690002441406,0.00015944700862746686,234368,,1763260471.0250056,607.0,-0.009863382205367088
0.5959308743476868,0.0,2547,413.45744347572327,0.002435600385069847,0.003134332597255707,,-0.13794589042663574,0.00010914440645137802,0.00015898617857601494,235136,,1763260471.8950825,607.0,0.005852341651916504
0.5379295349121094,0.0,2570,416.06342244148254,0.0002484852448105812,-0.0009758025407791138,,8.821487426757812e-06,208.29534912109375,0.00015760368842165917,237440,,1763260474.5010614,609.0,-0.004706160165369511
0.5888422727584839,0.0,2571,416.2042317390442,0.00018430035561323166,0.006535705178976059,,-0.03131377696990967,0.0033211009576916695,0.00015752688341308385,237568,,1763260474.6418707,609.0,0.0012540379539132118
0.5223528742790222,0.0,2576,416.67034006118774,9.376648813486099e-05,0.004414454102516174,,5.620718002319336e-05,699.2901611328125,0.0001572964683873579,237952,,1763260475.107979,610.0,-0.0016186879947781563
0.5754217505455017,0.0,2577,416.82372069358826,0.0002807639539241791,-0.004922498017549515,,-0.06648337841033936,0.0027837310917675495,0.00015721966337878257,238080,,1763260475.2613597,610.0,0.005974872037768364
0.5056664943695068,0.0,2608,420.14545464515686,0.0004216087982058525,0.00364520400762558,,0.0013480186462402344,248.58961486816406,0.00015537634317297488,241152,,1763260478.5830936,612.0,0.004753970541059971
0.6173667907714844,0.0,2610,420.40400314331055,0.0005329390987753868,-0.002534039318561554,,-0.18251001834869385,0.00032460090005770326,0.00015522273315582424,241408,,1763260478.8416421,613.0,-0.0007064873352646828
0.5482431650161743,0.0,2630,422.5012605190277,0.0008910214528441429,0.012005932629108429,,-1.3429076671600342,0.00017535903316456825,0.00015399385301861912,243456,,1763260480.9388995,614.0,-0.0013025114312767982
0.5736000537872314,0.0,2636,423.18452286720276,0.0032521383836865425,-0.011747040785849094,,-0.05908393859863281,0.00016574929759372026,0.00015360982797574252,244096,,1763260481.6221619,615.0,-0.03109545260667801
0.51445472240448,0.0,2646,424.27812933921814,0.00019798986613750458,0.0006416216492652893,,-0.17477059364318848,0.00013682818098459393,0.00015299538790713996,245120,,1763260482.7157683,616.0,0.0026170331984758377
,,2647,424.2960488796234,,,500.0,,,,245150,500.0,1763260482.7336879,,
,,2648,424.3313546180725,,,56.0,,,,245206,56.0,1763260482.7689936,,
,,2668,426.54320526123047,,,500.0,,,,247284,500.0,1763260484.9808443,,
,,2673,427.1904048919678,,,500.0,,,,247784,500.0,1763260485.628044,,
,,2683,428.26535081863403,,,500.0,,,,248784,500.0,1763260486.7029898,,
0.5098679065704346,0.0,2687,428.7676296234131,0.002004777081310749,-0.013981092721223831,,-0.3472801446914673,0.0001283407473238185,0.0001505376276327297,249216,,1763260487.2052686,619.0,-0.0021651284769177437
0.5614306330680847,0.0,2689,428.92550230026245,0.0006154635921120644,0.004604510962963104,,8.147954940795898e-05,304.3702697753906,0.0001504608226241544,249344,,1763260487.3631413,619.0,0.009229117073118687
0.5223898887634277,0.0,2692,429.3338212966919,0.0022019753232598305,-0.009805597364902496,,-0.6569327116012573,0.00017963613208848983,0.00015023040759842843,249728,,1763260487.7714603,620.0,0.007817036472260952
,,2732,433.55725359916687,,,500.0,,,,253784,500.0,1763260491.9948926,,
,,2752,435.7537376880646,,,500.0,,,,255784,500.0,1763260494.1913767,,
,,2757,436.3207404613495,,,500.0,,,,256284,500.0,1763260494.7583795,,
0.5801349878311157,0.0,2772,438.0177571773529,2.7393922209739685e-05,0.0004987716674804688,,-4.792213439941406e-05,444.6540222167969,0.00014539170661009848,257792,,1763260496.4553962,626.0,-0.0005797240883111954
0.5278927087783813,0.0,2782,439.1400144100189,3.6654993891716003e-05,0.0005415230989456177,,-8.976459503173828e-05,306.7940368652344,0.00014477726654149592,258816,,1763260497.5776534,627.0,0.0024594441056251526
0.47070130705833435,0.0,2783,439.26701855659485,0.000671137124300003,0.0025925394147634506,,-1.4001080989837646,0.003428781172260642,0.0001447004615329206,258944,,1763260497.7046576,627.0,0.01467103697359562
0.5109484791755676,0.0,2793,440.4093346595764,0.00042410753667354584,-0.0035783257335424423,,-0.07866048812866211,0.003254115814343095,0.00014408602146431804,259968,,1763260498.8469737,628.0,0.003712242469191551
,,2824,444.35346126556396,,,500.0,,,,263284,500.0,1763260502.7911003,,
0.6089825630187988,0.001953125,2843,446.6308481693268,0.0011556828394532204,-0.006131540983915329,,-0.13592529296875,0.00011740160698536783,0.0001409370161127299,265216,,1763260505.0684872,631.0,-0.005632537417113781
0.5703176259994507,0.0,2857,448.1592719554901,0.0002113664522767067,-0.001984044909477234,,0.014340221881866455,9.914835391100496e-05,0.00014009216101840138,266624,,1763260506.596911,632.0,0.0022946232929825783
0.6118786334991455,0.0,2882,450.984139919281,0.0009453138336539268,-0.00023746490478515625,,0.023312151432037354,0.0001303064782405272,0.00013855606084689498,269184,,1763260509.421779,634.0,0.00483884010463953
0.5977004766464233,0.0,2890,451.7386453151703,0.0005366718396544456,0.001807577908039093,,0.012062788009643555,0.0033131667878478765,0.00013809524534735829,269952,,1763260510.1762843,635.0,-0.002742997370660305
0.5277036428451538,0.0,2911,453.9612772464752,5.502905696630478e-05,-0.0005432441830635071,,0.1573319435119629,5.5734744819346815e-05,0.00013678956020157784,272128,,1763260512.3989162,636.0,-0.0007377071306109428
0.5429928302764893,0.0,2935,456.52561378479004,0.0002795914188027382,0.0027396008372306824,,-1.0478079319000244,0.0002380542573519051,0.00013533026503864676,274560,,1763260514.9632528,638.0,0.0010981028899550438
0.5889360904693604,0.0,2949,458.02902460098267,0.001386602409183979,-0.008828870952129364,,-0.12959301471710205,0.00029986523441039026,0.00013448540994431823,275968,,1763260516.4666636,639.0,0.008188297040760517
0.5511257648468018,0.0,2960,459.26124000549316,3.276672214269638e-05,0.0008092969655990601,,0.031056106090545654,0.0001427833631169051,0.00013379416486714035,277120,,1763260517.698879,640.0,0.0019184714183211327
,,2975,460.84950137138367,,,500.0,,,,278624,500.0,1763260519.2871404,,
0.5479856729507446,0.0,2989,462.4526846408844,0.00010970979928970337,0.0014705434441566467,,0.026235580444335938,6.405993190128356e-05,0.000132027649669908,280064,,1763260520.8903236,642.0,0.002295117825269699
0.5163741111755371,0.0,2997,463.304292678833,0.0006150603294372559,-0.006811104714870453,,0.02670210599899292,0.00334183219820261,0.00013156681961845607,280832,,1763260521.7419317,643.0,-0.0010684486478567123
0.47098472714424133,0.0,3011,464.8686776161194,0.00013384874910116196,0.004333101212978363,,-0.00015044212341308594,396.37213134765625,0.00013072196452412754,282240,,1763260523.3063166,644.0,-0.0030021732673048973
0.5723879933357239,0.0,3051,469.4358117580414,0.0003954479470849037,0.004833981394767761,,-0.06757867336273193,0.00013814041449222714,0.00012818739924114197,286464,,1763260527.8734508,646.0,0.004884843714535236
,,3053,469.59518241882324,,,500.0,,,,286624,500.0,1763260528.0328214,,
0.5385382175445557,0.0,3066,471.1637830734253,0.00023477710783481598,-0.0034521520137786865,,-0.07929503917694092,0.00011996266403002664,0.00012726573913823813,288000,,1763260529.601422,647.0,0.004127742722630501
0.5621891617774963,0.0,3070,471.58856439590454,6.153248250484467e-05,0.001383177936077118,,-0.03491008281707764,0.00013715247041545808,0.00012703532411251217,288384,,1763260530.0262034,648.0,-0.0016355589032173157
0.5996778607368469,0.0,3083,473.0202157497406,8.465442806482315e-05,-0.001694459468126297,,0.00014024972915649414,534.1314086914062,0.00012626727402675897,289664,,1763260531.4578547,648.0,-0.0008935173973441124
0.547736406326294,0.0,3098,474.7348346710205,0.00017306767404079437,0.0011744536459445953,,-6.091594696044922e-05,497.01593017578125,0.00012534562847577035,291200,,1763260533.1724737,649.0,0.003981214016675949
0.5731547474861145,0.0,3103,475.2661826610565,0.00010650232434272766,-0.0007077865302562714,,-4.076957702636719e-05,344.3204345703125,0.00012503840844146907,291712,,1763260533.7038217,650.0,-0.0015158522874116898
0.5993123054504395,0.0,3127,477.8946726322174,0.0003024982288479805,0.0001275036484003067,,-4.112720489501953e-05,302.31951904296875,0.000123579113278538,294144,,1763260536.3323116,651.0,0.002881108783185482
0.5335932374000549,0.0,3129,478.16370034217834,0.0015399288386106491,-0.033165305852890015,,-0.15646815299987793,0.00011505733709782362,0.00012342550326138735,294400,,1763260536.6013393,651.0,0.014407781884074211
,,3141,479.41408824920654,,,500.0,,,,295624,500.0,1763260537.8517272,,
0.6069708466529846,0.0,3143,479.67697501182556,0.00018060021102428436,-0.004519239068031311,,-0.0007902383804321289,0.002874375320971012,0.00012258064816705883,295808,,1763260538.114614,652.0,0.00592985562980175
,,3146,479.9581696987152,,,500.0,,,,296124,500.0,1763260538.3958087,,
0.5927119851112366,0.0,3170,482.471896648407,0.0002649473026394844,0.00021383166313171387,,0.03596174716949463,0.0001618051901459694,0.0001209677429869771,298496,,1763260540.9095356,654.0,-0.0035874536260962486
0.6184335947036743,0.0,3183,483.7523651123047,0.0002562412992119789,-0.0006941389292478561,,-7.95125961303711e-05,237.29971313476562,0.0001201996929012239,299776,,1763260542.190004,655.0,0.0022282907739281654
0.5711155533790588,0.0,3188,484.29384446144104,8.99164006114006e-05,7.515400648117065e-05,,0.023531556129455566,0.0001809021196095273,0.00011989247286692262,300288,,1763260542.7314835,656.0,0.0014163507148623466
0.6243157982826233,0.0,3217,486.9626247882843,0.00014017336070537567,-0.005303733050823212,,0.024082958698272705,0.0014241868630051613,0.00011835637269541621,302848,,1763260545.4002638,657.0,0.00043331459164619446
,,3224,487.4881775379181,,,462.0,,,,303479,462.0,1763260545.9258165,,
0.5816136598587036,0.0,3247,489.2927894592285,0.0001312047243118286,-0.006230577826499939,,0.003671586513519287,416.08770751953125,0.00011682027979986742,305408,,1763260547.7304285,660.0,0.0015676971524953842
0.5461857318878174,0.0,3250,489.65058636665344,0.0001722145825624466,0.0011005103588104248,,-0.23660218715667725,0.000292866985546425,0.00011658986477414146,305792,,1763260548.0882254,660.0,0.003565749153494835
0.6328316330909729,0.0,3252,489.76207852363586,5.893409252166748e-05,0.005653582513332367,,-0.00017964839935302734,254.1831512451172,0.00011651305976556614,305920,,1763260548.1997175,660.0,0.002595525234937668
0.5561661124229431,0.0,3255,490.09648394584656,0.000494874082505703,-0.017554327845573425,,0.005081593990325928,0.00032776445732451975,0.00011628264473984018,306304,,1763260548.534123,660.0,-0.0004529794678092003
0.5652928948402405,0.0,3259,490.46685814857483,0.0003543449565768242,-0.016474319621920586,,-0.960521936416626,0.00018152759002987295,0.00011605222971411422,306688,,1763260548.9044971,661.0,-0.009994636289775372
0.562652051448822,0.0,3272,491.6134948730469,3.0069611966609955e-05,-0.0010545030236244202,,-0.08147430419921875,0.0029649725183844566,0.00011528417962836102,307968,,1763260550.0511339,662.0,-0.000339568592607975
,,3275,491.86167311668396,,,500.0,,,,308305,500.0,1763260550.299312,,
0.6243453025817871,0.0,3276,491.94816279411316,1.8984079360961914e-05,-0.001078575849533081,,-0.00025260448455810547,359.21826171875,0.00011505376460263506,308352,,1763260550.3858018,662.0,0.0007912293076515198
0.5599813461303711,0.0,3296,493.80354285240173,3.7439167499542236e-06,-0.00026597268879413605,,-0.0007709264755249023,217.30850219726562,0.00011382488446542993,310400,,1763260552.2411819,664.0,-0.00017332658171653748
0.5381836891174316,0.0,3299,494.137079000473,0.00025998521596193314,-0.008061857894062996,,0.23795461654663086,0.00015976105351001024,0.00011359446943970397,310784,,1763260552.574718,664.0,0.002619032748043537
0.5592027306556702,0.0,3338,497.73391699790955,0.00045253802090883255,-0.001469247043132782,,-0.06790077686309814,0.0003166986280120909,0.00011121351417386904,314752,,1763260556.171556,668.0,0.00551923643797636
0.5452442765235901,0.0,3351,498.8922543525696,1.2090429663658142e-05,-0.0010945461690425873,,0.1256413459777832,0.0029078805819153786,0.00011044547136407346,316032,,1763260557.3298934,669.0,-0.00010438449680805206
0.5324772000312805,0.0,3357,499.4432883262634,5.690101534128189e-05,0.0026751160621643066,,-0.1097029447555542,0.00014785164967179298,0.00011006144632119685,316672,,1763260557.8809273,669.0,0.0011727167293429375
0.5384908318519592,0.0,3360,499.6656537055969,0.0004789205268025398,0.002503305673599243,,1.430511474609375e-06,273.658447265625,0.00010990783630404621,316928,,1763260558.1032927,669.0,0.0015323339030146599
,,3398,503.2085807323456,,,500.0,,,,320805,500.0,1763260561.6462197,,
0.5240967869758606,0.0,3401,503.5266435146332,3.6330893635749817e-06,-0.00024036411195993423,,-0.027364253997802734,0.00017938492237590253,0.00010737327102106065,321152,,1763260561.9642825,673.0,0.0003714384511113167
0.5861603021621704,0.0,3406,503.9670569896698,0.00034978147596120834,-0.007935702800750732,,0.015075504779815674,0.00017641641898080707,0.00010706605098675936,321664,,1763260562.404696,673.0,-0.0034140152856707573
0.5511392951011658,0.0,3407,504.10890674591064,0.00020333006978034973,0.0012813359498977661,,0.357729971408844,0.00017008099530357867,0.00010698924597818404,321792,,1763260562.5465457,673.0,-7.388927042484283e-05
0.5586081743240356,0.0,3419,505.13741850852966,0.0011010617017745972,-0.017239093780517578,,-0.24532973766326904,0.0026533869095146656,0.00010629800090100616,322944,,1763260563.5750575,674.0,0.007947854697704315
0.5240433812141418,0.0,3426,505.8386073112488,7.731001824140549e-05,0.00034251436591148376,,-2.6259827613830566,0.00023740902543067932,0.00010583717084955424,323712,,1763260564.2762463,675.0,-0.0001921365037560463
0.5503329038619995,0.0,3428,505.95491218566895,2.7039088308811188e-05,0.0001675039529800415,,-0.0003838539123535156,271.7369384765625,0.00010576036584097892,323840,,1763260564.3925512,675.0,0.0003933655098080635
