losses/approx_kl,losses/value_loss,losses/old_approx_kl,_timestamp,losses/policy_loss,charts/episodic_length,losses/explained_variance,_step,_runtime,global_step,charts/SPS,losses/clipfrac,losses/entropy,charts/episodic_return,charts/learning_rate
,,,1763260405.9809287,,500.0,,3406,320.82848954200745,320622,,,,500.0,
0.00023062992841005325,256.9549865722656,-0.003140314482152462,1763260406.056285,-0.0022302567958831787,,-0.0005125999450683594,3407,320.90384578704834,320640,1093.0,0.0,0.4952371120452881,,0.00010768049105536193
0.0011949585750699043,0.0009432159131392837,0.004073291085660458,1763260407.208465,-0.013814833015203476,,-0.5271552801132202,3419,322.0560259819031,321920,1093.0,0.0,0.5015960335731506,,0.00010691244096960872
,,,1763260407.8220644,,500.0,,3426,322.6696252822876,322622,,,,500.0,
0.0007966039702296257,0.004667436704039574,-0.00031032878905534744,1763260408.0238252,-0.012199195101857185,,-0.025474905967712402,3428,322.871386051178,322816,1093.0,0.0,0.5596128702163696,,0.00010637480590958148
3.816932439804077e-05,0.00034674550988711417,-0.0005988311022520065,1763260408.7213967,-0.0018256008625030518,,0.13162654638290405,3435,323.56895756721497,323584,1093.0,0.0,0.5518403649330139,,0.00010591397585812956
0.00023397430777549744,0.00033828173764050007,-0.0010185353457927704,1763260410.1207185,-0.00041067972779273987,,-0.6295337677001953,3450,324.96827936172485,325120,1093.0,0.0,0.5117871761322021,,0.00010499232303118333
,,,1763260410.1223388,,500.0,,3451,324.9698996543884,325122,,,,500.0,
2.0228326320648193e-06,0.003738989122211933,-0.00019666366279125214,1763260411.1567986,-0.000224405899643898,,-0.35063815116882324,3462,326.0043594837189,326272,1093.0,0.0,0.5384403467178345,,0.00010430107795400545
1.4146789908409119e-05,386.61492919921875,0.002245331183075905,1763260412.4155078,-0.0008119270205497742,,-0.00010955333709716797,3476,327.2630686759949,327680,1093.0,0.0,0.46423131227493286,,0.00010345622285967693
0.0002032807096838951,0.0002770203282125294,0.011278041638433933,1763260412.778287,0.0018482408486306667,,-0.43940460681915283,3479,327.6258478164673,328064,1093.0,0.0,0.5282211303710938,,0.00010322580783395097
0.0005977926775813103,0.0005296899471431971,0.0052933404222130775,1763260414.4803343,-0.008188821375370026,,0.10988181829452515,3498,329.32789516448975,329984,1093.0,0.0,0.49413108825683594,,0.00010207373270532116
6.441213190555573e-05,0.0005082106217741966,-0.0016593970358371735,1763260414.9589822,-0.0017676129937171936,,-0.5840209722518921,3503,329.80654311180115,330496,1093.0,0.0,0.5163731575012207,,0.00010176651267101988
0.0002701831981539726,0.0004484035889618099,0.009989975951611996,1763260415.8785267,0.0008112043142318726,,-0.5668847560882568,3513,330.72608757019043,331520,1093.0,0.0,0.5103285908699036,,0.00010115207260241732
0.000303514301776886,416.6787414550781,-0.001562250778079033,1763260416.9152973,0.000712081789970398,,-0.00012314319610595703,3525,331.7628581523895,332672,1093.0,0.0,0.5299007296562195,,0.00010046082752523944
0.0011185333132743835,0.0005228648660704494,-0.0037758145481348038,1763260418.0621874,-0.020901676267385483,,-0.3027229309082031,3537,332.90974831581116,333952,1094.0,0.0,0.5334802865982056,,9.969277743948624e-05
,,,1763260419.5804784,,500.0,,3554,334.42803931236267,335622,,,,500.0,
1.684296876192093e-05,504.7462158203125,0.0011332659050822258,1763260419.688361,-0.0015880875289440155,,-0.0002770423889160156,3555,334.5359218120575,335744,1094.0,0.0,0.5037707090377808,,9.861751459538937e-05
4.856754094362259e-05,0.0005017642979510128,-0.0031701186671853065,1763260421.638129,-0.00029774010181427,,-0.04760599136352539,3576,336.48568987846375,337920,1094.0,0.0,0.47041887044906616,,9.731182944960892e-05
,,,1763260421.7745512,,500.0,,3578,336.62211203575134,338122,,,,500.0,
0.0012599257752299309,0.000450948195066303,0.00232586357742548,1763260422.1161416,-0.025789670646190643,,-0.2662231922149658,3581,336.96370244026184,338432,1094.0,0.0,0.4285917580127716,,9.700460941530764e-05
0.0008175922557711601,336.4906921386719,-0.004273037426173687,1763260422.7838802,0.001934826374053955,,5.942583084106445e-05,3589,337.631441116333,339200,1094.0,0.0,0.5133504271507263,,9.654377936385572e-05
7.875077426433563e-05,485.6504821777344,-0.0014722198247909546,1763260425.0089223,0.0026767849922180176,,-7.152557373046875e-07,3613,339.8564832210541,341632,1094.0,0.0,0.4741050601005554,,9.508448420092463e-05
,,,1763260425.8234038,,500.0,,3622,340.670964717865,342622,,,,500.0,
8.278526365756989e-06,0.000409147993195802,-0.0016346583142876625,1763260427.5366135,-0.0009649619460105896,,-0.05219471454620361,3640,342.3841743469238,344448,1094.0,0.0,0.5092516541481018,,9.339477401226759e-05
2.4221837520599365e-05,0.00045010147732682526,0.000630255788564682,1763260429.0187821,-0.00036782026290893555,,-0.14277899265289307,3656,343.8663430213928,346112,1094.0,0.0,0.5036256313323975,,9.239631617674604e-05
0.0003531109541654587,0.0005538705154322088,-0.005572237074375153,1763260430.1669292,-0.003565872088074684,,-0.3362654447555542,3669,345.0144901275635,347392,1094.0,0.0,0.45768341422080994,,9.162826609099284e-05
3.7616118788719177e-06,0.0005788602866232395,-0.00011439714580774307,1763260431.0934625,-3.603100776672363e-05,,-0.05964398384094238,3679,345.94102334976196,348416,1094.0,0.0,0.48429885506629944,,9.101382602239028e-05
3.749597817659378e-05,0.0036120356526225805,-0.0005107531324028969,1763260431.465154,0.0020423633977770805,,-0.37844622135162354,3683,346.31271481513977,348800,1094.0,0.0,0.47464460134506226,,9.078341099666432e-05
6.625708192586899e-05,0.0004981191013939679,-0.0001703193411231041,1763260431.5753086,-0.00040912628173828125,,-0.12411773204803467,3684,346.42286944389343,348928,1094.0,0.0,0.43719127774238586,,9.0706605988089e-05
,,,1763260434.0609713,,500.0,,3711,348.90853214263916,351622,,,,500.0,
2.8650276362895966e-05,0.0017061602557078004,-9.073596447706223e-05,1763260434.295688,-0.0022565126419067383,,-0.11582779884338379,3713,349.143248796463,351872,1094.0,0.0,0.4868488907814026,,8.894009079085663e-05
,,,1763260434.4821455,,500.0,,3715,349.3297064304352,352122,,,,500.0,
4.3069012463092804e-05,528.1453247070312,0.0008791657164692879,1763260435.9729416,-0.001580454409122467,,0.00011116266250610352,3731,350.82050251960754,353664,1094.0,0.0,0.46639835834503174,,8.786482067080215e-05
0.00017004739493131638,0.0003119342727586627,0.007245081476867199,1763260436.3028717,0.002676926553249359,,-0.2775454521179199,3734,351.1504325866699,354048,1094.0,0.0,0.43161821365356445,,8.763440564507619e-05
,,,1763260438.1776135,,500.0,,3755,353.02517437934875,356122,,,,500.0,
6.046518683433533e-05,335.4530944824219,-0.000816095620393753,1763260440.0049908,0.0001585446298122406,,8.821487426757812e-06,3775,354.8525516986847,358144,1094.0,0.0,0.4812186062335968,,8.517665264662355e-05
,,,1763260440.3731952,,500.0,,3779,355.22075605392456,358622,,,,500.0,
,,,1763260442.708022,,500.0,,3804,357.5555830001831,361122,,,,500.0,
2.106744796037674e-05,0.0004133095790166408,0.0005878293886780739,1763260443.0681307,-0.0002022571861743927,,-0.1423330307006836,3807,357.915691614151,361472,1094.0,0.0,0.4903615117073059,,8.317972242366523e-05
0.00010045524686574936,0.0004575038910843432,-0.0018137330189347267,1763260446.8115666,-0.0026052966713905334,,-0.08519911766052246,3847,361.6591274738312,365568,1094.0,0.0,0.4873220920562744,,8.072196942521259e-05
9.11438837647438e-05,0.0037999595515429974,0.0008800337091088295,1763260449.7598102,0.0005559884011745453,,0.0835040807723999,3879,364.60737109184265,368768,1094.0,0.0,0.5515863299369812,,7.880184421082959e-05
0.00013594329357147217,316.7559814453125,-0.0005799885839223862,1763260450.0936627,-0.003786534070968628,,-7.283687591552734e-05,3883,364.9412236213684,369152,1094.0,0.0,0.5299603343009949,,7.857142918510363e-05
0.000487438403069973,0.003714698599651456,0.004222671501338482,1763260450.2405984,-0.0006043203175067902,,0.6286263465881348,3884,365.08815932273865,369280,1094.0,0.0,0.449601411819458,,7.84946241765283e-05
,,,1763260450.4958713,,500.0,,3887,365.34343218803406,369622,,,,500.0,
9.658746421337128e-05,0.0004787301877513528,0.000981634482741356,1763260450.9385371,0.0045601800084114075,,-0.0651082992553711,3891,365.78609800338745,370048,1094.0,0.0,0.4803067445755005,,7.803379412507638e-05
4.92902472615242e-05,162.73500061035156,-0.001068933866918087,1763260451.5769224,0.0004023350775241852,,-0.00010967254638671875,3898,366.42448329925537,370688,1094.0,0.0,0.4570847451686859,,7.764976908219978e-05
,,,1763260452.8848946,,500.0,,3912,367.73245549201965,372122,,,,500.0,
0.00010360311716794968,0.0005343548255041242,0.0013106195256114006,1763260453.207215,-0.0016292110085487366,,0.023323416709899902,3915,368.05477595329285,372480,1094.0,0.0,0.5302263498306274,,7.65744989621453e-05
0.00016715005040168762,0.003037331160157919,0.0028997305780649185,1763260454.385573,-0.0023609623312950134,,-0.06710457801818848,3928,369.2331337928772,373760,1094.0,0.0,0.5953153967857361,,7.58064488763921e-05
0.00026596151292324066,0.0005624262266792357,-0.0019124466925859451,1763260455.9093554,-0.007211148738861084,,0.020700573921203613,3944,370.75691628456116,375424,1094.0,0.0,0.5528953671455383,,7.480799104087055e-05
0.00025091972202062607,0.00048078387044370174,-0.001713707111775875,1763260456.0178757,0.0002973824739456177,,-0.015603423118591309,3945,370.8654365539551,375552,1094.0,0.0,0.562270998954773,,7.473118603229523e-05
,,,1763260456.0436509,,500.0,,3946,370.89121174812317,375622,,,,500.0,
0.0001369556412100792,0.0006008316995576024,0.0018134517595171928,1763260456.836296,0.00036138296127319336,,-0.2148442268371582,3954,371.6838569641113,376448,1094.0,0.0,0.5321148037910461,,7.419355097226799e-05
0.00037812162190675735,0.002931953174993396,0.0016587292775511742,1763260457.667627,-0.01024162769317627,,-0.1481846570968628,3963,372.5151879787445,377344,1094.0,0.0,0.5108034610748291,,7.365591591224074e-05
0.00014456361532211304,0.0006511357496492565,-0.004249967634677887,1763260458.2520514,-0.00013155490159988403,,-0.07578980922698975,3969,373.09961223602295,377984,1094.0,0.0,0.5386648774147034,,7.327189086936414e-05
9.2262402176857e-05,421.9971008300781,-0.0004941970109939575,1763260459.2889621,-0.0016208663582801819,,-0.00017380714416503906,3981,374.13652300834656,379136,1094.0,0.0,0.5219069123268127,,7.258064579218626e-05
5.463603883981705e-05,0.0006895094993524253,-0.0002085501328110695,1763260459.5359695,-3.287382423877716e-05,,0.04907482862472534,3983,374.3835303783417,379392,1094.0,0.0,0.5377476215362549,,7.242703577503562e-05
0.00010334793478250504,0.003331138053908944,-0.005287793464958668,1763260460.799034,-0.0013540387153625488,,-0.053305625915527344,3997,375.6465950012207,380800,1094.0,0.0,0.5543427467346191,,7.15821806807071e-05
,,,1763260462.887001,,500.0,,4020,377.734561920166,383122,,,,500.0,
,,,1763260466.5396786,,500.0,,4059,381.38723945617676,387122,,,,500.0,
0.00019796006381511688,0.00034158394555561244,-0.0025458596646785736,1763260469.1949458,-0.0018847286701202393,,-0.07954621315002441,4087,384.0425066947937,390016,1094.0,0.0,0.5833485126495361,,6.605222733924165e-05
2.0529143512248993e-05,0.0004257779801264405,-0.0018694354221224785,1763260469.5459397,0.0004048105329275131,,-0.09766495227813721,4091,384.39350056648254,390400,1094.0,0.0,0.5380663275718689,,6.582181231351569e-05
8.576549589633942e-06,0.0030195950530469418,-0.0012689093127846718,1763260470.8042078,4.297122359275818e-05,,-0.06714344024658203,4105,385.6517686843872,391808,1094.0,0.0,0.49853426218032837,,6.497695721918717e-05
4.165433347225189e-05,213.4295654296875,0.001145828515291214,1763260471.1684837,-0.00221890676766634,,-0.0001360177993774414,4109,386.0160446166992,392192,1094.0,0.0,0.5016873478889465,,6.474654219346121e-05
1.611374318599701e-05,0.003377594519406557,-0.0005730818957090378,1763260471.7198663,0.001228928565979004,,-0.11169242858886719,4115,386.5674271583557,392832,1094.0,0.0,0.5574195981025696,,6.436251715058461e-05
1.4085322618484497e-05,475.32208251953125,-0.0009094588458538055,1763260472.0775793,-0.00011795759201049805,,6.788969039916992e-05,4119,386.9251401424408,393216,1094.0,0.0,0.5070856213569641,,6.413210212485865e-05
5.845911800861359e-06,0.002970944857224822,-1.8254853785037994e-05,1763260474.3775866,-0.0008433721959590912,,-0.2813680171966553,4144,389.22514748573303,395776,1094.0,0.0,0.5653983950614929,,6.259600922930986e-05
0.00014809798449277878,0.0009056010749191046,0.0006945999339222908,1763260474.9509811,-0.001345587894320488,,-0.06754481792449951,4150,389.7985420227051,396416,1094.0,0.0,0.5114167332649231,,6.221198418643326e-05
0.00011448748409748077,509.20635986328125,0.0013782065361738205,1763260476.6683328,0.00022880733013153076,,-0.0002968311309814453,4168,391.51589369773865,398208,1094.0,0.0,0.49611565470695496,,6.113671406637877e-05
9.900890290737152e-06,0.0022181484382599592,-0.0008110040798783302,1763260478.1393917,-9.734928607940674e-05,,-0.07521927356719971,4184,392.98695254325867,399872,1094.0,0.0,0.5217261910438538,,6.013824895489961e-05
7.4999406933784485e-06,0.0007339325966313481,0.00024898070842027664,1763260479.0607433,-0.0005241334438323975,,-0.0949394702911377,4194,393.90830421447754,400896,1094.0,0.0,0.5548279285430908,,5.952380888629705e-05
8.362345397472382e-06,0.0006261921371333301,1.9934959709644318e-05,1763260479.538776,0.0005729310214519501,,-0.0926584005355835,4199,394.3863368034363,401408,1094.0,0.0,0.4876596927642822,,5.9216588851995766e-05
0.0001408616080880165,0.0008192472741939127,0.0007081003859639168,1763260481.8872564,0.00026606174651533365,,-0.038573622703552246,4224,396.73481726646423,403968,1094.0,0.0,0.5136200189590454,,5.768049231846817e-05
5.909055471420288e-05,0.000619508617091924,0.001253930851817131,1763260482.328239,-0.00011528283357620239,,-0.12520051002502441,4229,397.17579984664917,404480,1094.0,0.0,0.5639336705207825,,5.737327228416689e-05
3.6247074604034424e-06,0.00045535535900853574,0.00011608190834522247,1763260483.658566,9.895488619804382e-05,,-0.02747058868408203,4243,398.50612688064575,405888,1094.0,0.0,0.5400320887565613,,5.6528417189838365e-05
1.8924474716186523e-06,356.1943054199219,0.0004498045891523361,1763260483.8806376,-0.00039654970169067383,,-9.179115295410156e-06,4246,398.7281985282898,406144,1094.0,0.0,0.5562292337417603,,5.6374807172687724e-05
8.527841418981552e-05,0.002588074654340744,-0.0015614768490195274,1763260484.4320717,-0.0022277459502220154,,-0.11224377155303955,4252,399.2796325683594,406784,1094.0,0.0,0.5555092692375183,,5.599078212981112e-05
1.9358471035957336e-05,0.0003849365166388452,0.0020399075001478195,1763260484.688474,-0.00143519788980484,,0.05570417642593384,4254,399.536034822464,407040,1094.0,0.0,0.5697863698005676,,5.583717211266048e-05
,,,1763260484.718677,,500.0,,4255,399.56623792648315,407122,,,,500.0,
2.880208194255829e-05,0.0006337781087495387,-0.0037833321839571,1763260486.4196925,-0.0006134584546089172,,-0.07828629016876221,4273,401.26725339889526,408960,1094.0,0.0,0.5244176387786865,,5.4685100622009486e-05
1.9674189388751984e-05,490.71221923828125,0.0004243990406394005,1763260486.6740687,0.0007980763912200928,,-0.0001876354217529297,4276,401.5216295719147,409216,1094.0,0.0,0.5433606505393982,,5.4531490604858845e-05
3.3834949135780334e-06,0.002365746069699526,-0.0003203572705388069,1763260486.7868764,-0.0007132142782211304,,-0.012603521347045898,4277,401.6344373226166,409344,1094.0,0.0,0.5464343428611755,,5.4454685596283525e-05
0.00013236701488494873,0.0007068576524034142,0.002271769568324089,1763260486.8987994,-0.004088260233402252,,0.01591622829437256,4278,401.74636030197144,409472,1094.0,0.0,0.5361765027046204,,5.4377880587708205e-05
0.00010355189442634583,0.0006021641311235726,-0.0006647109985351562,1763260487.8743644,0.0008374536409974098,,0.05940955877304077,4288,402.7219252586365,410496,1094.0,0.0,0.5351179838180542,,5.376344051910564e-05
1.636706292629242e-05,615.7455444335938,-0.0011406280100345612,1763260487.9855459,-0.0007786769419908524,,-0.0001169443130493164,4290,402.8331067562103,410624,1094.0,0.0,0.49819356203079224,,5.368663551053032e-05
6.245076656341553e-05,0.0007309697102755308,-0.0006698295474052429,1763260488.2035022,-0.0029251649975776672,,-0.02730727195739746,4292,403.0510630607605,410880,1094.0,0.0,0.5510367155075073,,5.353302549337968e-05
,,,1763260490.1785989,,500.0,,4314,405.0261597633362,413122,,,,500.0,
0.0002957107499241829,0.0006936523714102805,-0.001206335611641407,1763260490.604634,-0.004095777869224548,,0.22148454189300537,4318,405.4521949291229,413568,1094.0,0.0,0.5420860052108765,,5.1920123951276764e-05
3.537070006132126e-05,0.0008264082716777921,0.0006466666236519814,1763260493.1596787,-0.0007977429777383804,,-0.049532413482666016,4346,408.0072395801544,416384,1094.0,0.0,0.5615031123161316,,5.023041376261972e-05
6.65765255689621e-05,0.0007499147905036807,0.00024235248565673828,1763260494.9750187,0.0006921105086803436,,-0.01986253261566162,4366,409.8225796222687,418432,1094.0,0.0,0.5983773469924927,,4.90015372633934e-05
8.183252066373825e-05,0.0007272478542290628,0.001769796945154667,1763260495.568394,0.0017225481569766998,,0.19900798797607422,4372,410.41595482826233,419072,1094.0,0.0,0.5536632537841797,,4.86175122205168e-05
5.168002098798752e-05,0.00048713351134210825,0.0003585321828722954,1763260496.0111027,-0.0003387629985809326,,-0.045882225036621094,4377,410.85866355895996,419584,1094.0,0.0,0.5761056542396545,,4.831029218621552e-05
,,,1763260496.026279,,500.0,,4378,410.8738398551941,419622,,,,500.0,
7.237587124109268e-05,0.000565327936783433,0.0007883301004767418,1763260496.9350455,-0.005338907241821289,,0.15765762329101562,4387,411.7826063632965,420608,1094.0,0.0,0.5560882091522217,,4.769585211761296e-05
2.7468428015708923e-05,0.00046912115067243576,0.0015398617833852768,1763260497.7710998,-0.0005401298403739929,,0.10822904109954834,4396,412.61866068840027,421504,1094.0,0.0,0.6086536049842834,,4.7158217057585716e-05
,,,1763260499.1938672,,500.0,,4413,414.04142808914185,423135,,,,500.0,
0.0001012757420539856,0.002686148276552558,-0.004396982491016388,1763260499.4176607,-0.002718128263950348,,-0.16219615936279297,4415,414.26522159576416,423296,1094.0,0.0,0.5552625060081482,,4.608295057551004e-05
5.49759715795517e-06,0.0005614392575807869,0.00023426394909620285,1763260503.2795908,0.00010094977915287018,,0.1553654670715332,4456,418.1271517276764,427520,1094.0,0.0,0.5767630338668823,,4.354838529252447e-05
0.00011226721107959747,0.0007620125543326139,-0.0016409941017627716,1763260504.577597,-0.0016515441238880157,,-0.20755696296691895,4470,419.42515778541565,428928,1094.0,0.0,0.5885922908782959,,4.2703533836174756e-05
2.1141953766345978e-05,166.78997802734375,0.001302042044699192,1763260505.2432272,-0.002490174025297165,,-3.1948089599609375e-05,4478,420.0907881259918,429696,1094.0,0.0,0.5746077299118042,,4.2242703784722835e-05
7.090158760547638e-06,0.0007881255587562919,0.0002832738682627678,1763260505.464622,-0.001067284494638443,,-0.18085873126983643,4480,420.3121829032898,429952,1094.0,0.0,0.5728079676628113,,4.2089093767572194e-05
,,,1763260506.5972211,,500.0,,4492,421.4447820186615,431125,,,,500.0,
3.594160079956055e-05,0.0005475064972415566,0.0010058041661977768,1763260507.0320373,0.0005225520581007004,,0.1413325071334839,4496,421.87959814071655,431616,1094.0,0.0,0.5744302868843079,,4.109062865609303e-05
1.3709068298339844e-05,212.04031372070312,0.0011645779013633728,1763260507.1441875,-0.00010398775339126587,,-7.56978988647461e-05,4498,421.9917483329773,431744,1094.0,0.0,0.535347044467926,,4.101382364751771e-05
7.737800478935242e-05,0.0008035921491682529,-0.00099954754114151,1763260509.290862,-0.0012940596789121628,,-0.17701208591461182,4520,424.1384229660034,434048,1094.0,0.0,0.461897611618042,,3.9631337131140754e-05
9.447336196899414e-06,69.29415130615234,0.00028209760785102844,1763260509.403715,-0.0002828696742653847,,5.733966827392578e-05,4522,424.2512757778168,434176,1094.0,0.0,0.5244526863098145,,3.955453212256543e-05
0.00023378059267997742,0.0010238535469397902,-0.00010020285844802856,1763260509.6243594,-0.004867399111390114,,0.2347049117088318,4524,424.4719202518463,434432,1094.0,0.0,0.5528210997581482,,3.940092210541479e-05
0.00012419186532497406,0.0007322518504224718,0.000628029927611351,1763260509.77033,-0.0015362352132797241,,0.08822458982467651,4525,424.61789083480835,434560,1094.0,0.0,0.5333362817764282,,3.932411709683947e-05
9.593553841114044e-06,317.71124267578125,-0.0009744977578520775,1763260509.8838918,0.000284537672996521,,-0.00011408329010009766,4527,424.73145270347595,434688,1094.0,0.0,0.5525336265563965,,3.924731208826415e-05
,,,1763260510.232434,,500.0,,4531,425.0799949169159,435125,,,,500.0,
4.381872713565826e-06,0.002226186217740178,-7.921736687421799e-05,1763260510.4356437,-0.0006592273712158203,,-0.05290794372558594,4533,425.2832045555115,435328,1094.0,0.0,0.5384303331375122,,3.886328704538755e-05
3.5902485251426697e-06,0.0008194379042834044,-0.00041235145181417465,1763260510.5475926,-0.00018996745347976685,,-0.03933095932006836,4534,425.39515352249146,435456,1094.0,0.0,0.5829576253890991,,3.878648203681223e-05
,,,1763260512.4805722,,500.0,,4555,427.3281331062317,437625,,,,500.0,
1.840386539697647e-05,0.0022692973725497723,-0.00217438954859972,1763260512.6649914,-0.00045406073331832886,,0.01364898681640625,4557,427.51255226135254,437760,1094.0,0.0,0.557844340801239,,3.7403995520435274e-05
1.126062124967575e-05,0.002007467905059457,0.0013540396466851234,1763260513.1738365,-0.0004997942596673965,,0.018949925899505615,4562,428.0213973522186,438272,1094.0,0.0,0.5829071998596191,,3.709677548613399e-05
0.00010376051068305969,187.42117309570312,-0.004473818466067314,1763260514.4260852,-0.0003051832318305969,,-0.00010919570922851562,4576,429.2736461162567,439680,1094.0,0.0,0.5052186846733093,,3.625192039180547e-05
1.1031515896320343e-05,0.0006421229336410761,0.000510108657181263,1763260517.8714538,-0.0013017691671848297,,-0.014746308326721191,4613,432.7190146446228,443520,1094.0,0.0,0.5550340414047241,,3.394777377252467e-05
2.8592534363269806e-05,0.0020061780232936144,-0.0012607639655470848,1763260519.0290174,-0.0018819700926542282,,0.017832636833190918,4626,433.87657833099365,444800,1094.0,0.0,0.5820174813270569,,3.317972368677147e-05
1.0979361832141876e-05,327.9866027832031,0.00021095667034387589,1763260519.8451784,0.0004409961402416229,,-1.3113021850585938e-05,4635,434.69273924827576,445696,1094.0,0.0,0.5555630922317505,,3.2642088626744226e-05
2.8189271688461304e-05,0.002152585657313466,0.0011299103498458862,1763260520.438531,-0.0017344914376735687,,-0.14680862426757812,4641,435.2860918045044,446336,1094.0,0.0,0.527154803276062,,3.2258063583867624e-05
,,,1763260520.6741443,,500.0,,4644,435.52170515060425,446625,,,,500.0,
1.1479482054710388e-05,0.0008979940903373063,-9.81409102678299e-05,1763260522.2874453,0.0006647780537605286,,-0.005136609077453613,4661,437.1350061893463,448384,1095.0,0.0,0.6004149317741394,,3.102918708464131e-05
1.080334186553955e-05,0.0022438240703195333,0.0003572627902030945,1763260523.5811384,-1.7285346984863281e-06,,0.17422884702682495,4675,438.4286992549896,449792,1094.0,0.0,0.5569489002227783,,3.0184331990312785e-05
7.980596274137497e-05,0.001136469072662294,-0.0011579645797610283,1763260525.0717297,-0.0026905201375484467,,-0.12893366813659668,4691,439.91929054260254,451456,1095.0,0.0,0.4978199005126953,,2.9185868697823025e-05
3.016553819179535e-05,112.12044525146484,0.0020607933402061462,1763260526.6997805,0.0008005183190107346,,7.623434066772461e-05,4709,441.5473413467407,453248,1095.0,0.0,0.5807605981826782,,2.8110598577768542e-05
8.61380249261856e-06,378.439697265625,-0.00014199409633874893,1763260527.031129,-0.0008964315056800842,,3.6835670471191406e-05,4713,441.8786897659302,453632,1095.0,0.0,0.5720422267913818,,2.788018355204258e-05
9.547919034957886e-06,198.96800231933594,-0.0010716766119003296,1763260529.3565798,0.001639578491449356,,0.00017505884170532227,4738,444.204140663147,456192,1095.0,0.0,0.5847446322441101,,2.634408519952558e-05
8.273869752883911e-06,0.002215372398495674,-2.382136881351471e-05,1763260529.4668348,1.440197229385376e-05,,-0.19007372856140137,4739,444.31439566612244,456320,1095.0,0.0,0.5390400886535645,,2.6267282009939663e-05
3.82792204618454e-05,0.0010949204443022609,0.002169521525502205,1763260529.7219043,-0.002220993861556053,,-0.22944486141204834,4741,444.5694651603699,456576,1095.0,0.0,0.5479254126548767,,2.6113671992789023e-05
2.6957131922245026e-05,500.14898681640625,0.0007820157334208488,1763260529.8339376,9.994953870773315e-05,,0.00026988983154296875,4743,444.68149852752686,456704,1095.0,0.0,0.6044381856918335,,2.6036866984213702e-05
1.534540206193924e-05,0.0023609078489243984,0.0014158869162201881,1763260530.8913186,0.0008628629148006439,,-0.05087006092071533,4754,445.73887944221497,457856,1095.0,0.0,0.5242218971252441,,2.534562190703582e-05
1.0572373867034912e-05,551.7988891601562,-0.0012694522738456726,1763260532.4720042,-0.0004233000800013542,,-5.4717063903808594e-05,4772,447.3195650577545,459648,1095.0,0.0,0.5381209254264832,,2.427035360597074e-05
,,,1763260533.7906551,,500.0,,4786,448.63821601867676,461125,,,,500.0,
9.157694876194e-06,442.2106628417969,-9.179394692182541e-05,1763260533.8774006,0.0009047146886587143,,-7.069110870361328e-05,4787,448.72496151924133,461184,1095.0,0.0,0.5294762849807739,,2.3348693503066897e-05
4.4461339712142944e-06,0.002074076561257243,-0.00035694241523742676,1763260533.9870722,0.00011652708053588867,,-0.11056721210479736,4788,448.83463311195374,461312,1095.0,0.0,0.5672445297241211,,2.3271888494491577e-05
,,,1763260534.668775,,500.0,,4796,449.5163359642029,462125,,,,500.0,
1.9118189811706543e-05,0.0010786664206534624,0.0010878387838602066,1763260535.0204256,-0.0012266114354133606,,-0.06458687782287598,4799,449.86798644065857,462464,1095.0,0.0,0.551483690738678,,2.25806452363031e-05
,,,1763260535.5798185,,500.0,,4806,450.4273793697357,463125,,,,500.0,
1.2536533176898956e-05,0.0011125861201435328,0.0009506521746516228,1763260535.934333,-0.0001748688519001007,,-0.05554521083831787,4809,450.78189396858215,463488,1095.0,0.0,0.5914055705070496,,2.1966205167700537e-05
2.2357329726219177e-05,0.0017547219758853316,0.0008185338228940964,1763260536.2668884,-0.0014197863638401031,,0.0684235692024231,4813,451.114449262619,463872,1095.0,0.0,0.5398902297019958,,2.173579196096398e-05
5.155801773071289e-06,316.57000732421875,-0.00031553953886032104,1763260539.7324364,-8.318759500980377e-05,,-0.00019884109497070312,4851,454.5799973011017,467712,1095.0,0.0,0.4904313087463379,,1.9431643522693776e-05
2.8461217880249023e-06,0.0018203776562586427,-0.00019896775484085083,1763260539.8413208,0.0003079250454902649,,-0.06180238723754883,4852,454.6888816356659,467840,1095.0,0.0,0.49832767248153687,,1.9354838514118455e-05
1.9543804228305817e-05,0.0011579381534829736,-0.0009123729541897774,1763260540.5931244,-0.0005695968866348267,,0.028376758098602295,4859,455.4406852722168,468608,1095.0,0.0,0.5633633136749268,,1.8894008462666534e-05
1.3551674783229828e-05,0.0010565428528934717,0.0003326078876852989,1763260541.4121506,-0.00017803162336349487,,-0.24357688426971436,4868,456.25971150398254,469504,1095.0,0.0,0.5619356036186218,,1.8356375221628696e-05
,,,1763260541.895035,,500.0,,4874,456.742595911026,470125,,,,500.0,
2.3567117750644684e-05,0.0012130776885896921,-0.000369061715900898,1763260542.335177,-0.0012004747986793518,,-0.010590672492980957,4878,457.182737827301,470528,1095.0,0.0,0.5526725053787231,,1.7741935153026134e-05
9.316951036453247e-06,0.0011885198764503002,-0.001169225201010704,1763260542.6711166,-0.0008469559252262115,,0.28371161222457886,4882,457.51867747306824,470912,1095.0,0.0,0.5337066054344177,,1.7511520127300173e-05
1.4621764421463013e-07,427.5765380859375,0.00011261645704507828,1763260545.6490686,7.967650890350342e-05,,4.2498111724853516e-05,4915,460.49662947654724,474240,1095.0,0.0,0.591882050037384,,1.5514593542320654e-05
